;0;1;2;3;4;5;6;7;8;9;;;;;;;;;;
495;98417;0,037097249;0,062773708;0,216527632;0,634737901;0,048863509;0;0;0;0;;;;;;;;;;
496;98459;0,037447059;0,06298053;0,21564306;0,635442164;0,048487188;0;0;0;0;;;;;;;;;;
497;98585;0,038281686;0,062747883;0,214657402;0,633017193;0,051295836;0;0;0;0;;;;;;;;;;
498;98575;0,038133401;0,063231042;0,217692113;0,630809029;0,050134415;0;0;0;0;;;;;;;;;;
499;98570;0,0381049;0,063487877;0,220493051;0,628751141;0,049163031;0;0;0;0;;;;;;;;;;
500;98570;0,038175916;0,064664705;0,221862636;0,627746779;0,047549964;0;0;0;0;;;;;;;;;;
501;98612;0,03848416;0,064789275;0,221504482;0,628199408;0,047022675;0;0;0;0;;;;;;;;;;
502;98668;0,038675153;0,064377508;0,21964568;0,628714477;0,048587181;0;0;0;0;;;;;;;;;;
503;98568;0,038054947;0,065548657;0,223449801;0,627445013;0,045501583;0;0;0;0;;;;;;;;;;
504;98576;0,037980847;0,066121571;0,225075069;0,626754991;0,044067522;0;0;0;0;;;;;;;;;;
505;98634;0,038394468;0,066285459;0,22519618;0,626335746;0,043788146;0;0;0;0;;;;;;;;;;
506;98706;0,038883148;0,06625737;0,225933581;0,626122019;0,042803882;0;0;0;0;;;;;;;;;;
507;98687;0,038789304;0,066797045;0,229158856;0,625705513;0,039549282;0;0;0;0;;;;;;;;;;
508;98720;0,039070097;0,066754457;0,230986629;0,623997164;0,039191653;0;0;0;0;;;;;;;;;;
509;98745;0,039131095;0,067588232;0,231525647;0,624649349;0,037105676;0;0;0;0;;;;;;;;;;
510;98715;0,038980905;0,068084891;0,231889784;0,626844958;0,034199463;0;0;0;0;;;;;;;;;;
511;98740;0,038971035;0,06896901;0,233309702;0,62396192;0,034788333;0;0;0;0;;;;;;;;;;
512;98692;0,038838001;0,069225469;0,2348012;0,621671463;0,035463867;0;0;0;0;;;;;;;;;;
513;98808;0,039359161;0,068719132;0,231873937;0,621447656;0,038600113;0;0;0;0;;;;;;;;;;
514;98848;0,039697313;0,068721674;0,232640013;0,621418744;0,037522256;0;0;0;0;;;;;;;;;;
515;98846;0,039667766;0,069279485;0,234496085;0,619832871;0,036723793;0;0;0;0;;;;;;;;;;
516;98876;0,039746754;0,069663012;0,234192322;0,620362879;0,036035034;0;0;0;0;;;;;;;;;;
517;98861;0,039823591;0,069855656;0,236969078;0,61926341;0,034088265;0;0;0;0;;;;;;;;;;
518;98956;0,040230001;0,069990703;0,235387445;0,619982619;0,034409232;0;0;0;0;;;;;;;;;;
519;99009;0,040430668;0,069993637;0,235382642;0,620246644;0,033946409;0;0;0;0;;;;;;;;;;
520;99008;0,040350275;0,070782159;0,238435278;0,620939722;0,029492566;0;0;0;0;;;;;;;;;;
521;98995;0,040284863;0,071710692;0,241183898;0,621566746;0,025253801;0;0;0;0;;;;;;;;;;
522;98962;0,040096199;0,072057962;0,241304743;0,621854853;0,024686243;0;0;0;0;;;;;;;;;;
523;99010;0,04045046;0,072396728;0,240975659;0,621502878;0,024674275;0;0;0;0;;;;;;;;;;
524;99072;0,040374677;0,072411983;0,240683543;0,62139656;0,025133236;0;0;0;0;;;;;;;;;;
525;99050;0,040434124;0,072872287;0,244613831;0,620151439;0,021928319;0;0;0;0;;;;;;;;;;
526;99112;0,040701429;0,072988135;0,243250061;0,620358786;0,02270159;0;0;0;0;;;;;;;;;;
527;99138;0,040811798;0,073422905;0,245244003;0,619258004;0,02126329;0;0;0;0;;;;;;;;;;
528;99131;0,040976082;0,073407915;0,248005165;0,617546479;0,020064359;0;0;0;0;;;;;;;;;;
529;99230;0,041499547;0,072488159;0,246105009;0,618905573;0,021001713;0;0;0;0;;;;;;;;;;
530;99282;0,041689329;0,072631494;0,245260974;0,619195826;0,021222377;0;0;0;0;;;;;;;;;;
531;99234;0,041407179;0,073966584;0,249934498;0,619062015;0,015629724;0;0;0;0;;;;;;;;;;
532;99097;0,040838774;0,075360505;0,253408277;0,618283096;0,012109347;0;0;0;0;;;;;;;;;;
533;99198;0,041210508;0,074880542;0,251285308;0,617250348;0,015373294;0;0;0;0;;;;;;;;;;
534;99231;0,041519283;0,075238585;0,252602513;0,617478409;0,01316121;0;0;0;0;;;;;;;;;;
535;99249;0,041632661;0,075910085;0,253997521;0,617265665;0,011194067;0;0;0;0;;;;;;;;;;
536;99267;0,041937401;0,076148166;0,256560589;0,614766237;0,010587607;0;0;0;0;;;;;;;;;;
537;99259;0,042021378;0,07740356;0,257266344;0,614231455;0,009077263;0;0;0;0;;;;;;;;;;
538;99321;0,04240795;0,076841756;0,255384058;0,615398556;0,009967681;0;0;0;0;;;;;;;;;;
539;99326;0,04261724;0,077089584;0,257817691;0,614471538;0,008003947;0;0;0;0;;;;;;;;;;
540;99299;0,042336781;0,07837944;0,260224171;0,612987039;0,006072569;0;0;0;0;;;;;;;;;;
541;99354;0,042534775;0,078950017;0,259315176;0,612335689;0,006864344;0;0;0;0;;;;;;;;;;
542;99418;0,042778974;0,078899193;0,259641111;0,611156933;0,007523788;0;0;0;0;;;;;;;;;;
543;99366;0,042358553;0,079715396;0,260884005;0,608880301;0,008161745;0;0;0;0;;;;;;;;;;
544;99401;0,042605205;0,079898593;0,261134194;0,609671935;0,006690074;0;0;0;0;;;;;;;;;;
545;99386;0,042561327;0,080484173;0,262069104;0,609693518;0,005191878;0;0;0;0;;;;;;;;;;
546;99471;0,042987403;0,080063536;0,260377396;0,610167788;0,006403877;0;0;0;0;;;;;;;;;;
547;99477;0,042924495;0,080490968;0,262472732;0,607718367;0,006393438;0;0;0;0;;;;;;;;;;
548;99543;0,043348101;0,080769115;0,262148016;0,607546487;0,00618828;0;0;0;0;;;;;;;;;;
549;99524;0,043255898;0,081608456;0,264810498;0,604246212;0,006078936;0;0;0;0;;;;;;;;;;
550;99617;0,043817822;0,081622615;0,262043627;0,60641256;0,006103376;0;0;0;0;;;;;;;;;;
551;99729;0,044390298;0,081190025;0,26114771;0,604879223;0,008392744;0;0;0;0;;;;;;;;;;
552;99697;0,044434637;0,081918212;0,266136393;0,600940851;0,006569907;0;0;0;0;;;;;;;;;;
553;99530;0,043594896;0,083522556;0,271847684;0,595207475;0,005827389;0;0;0;0;;;;;;;;;;
554;99542;0,043559503;0,084507042;0,273191216;0,593387716;0,005354524;0;0;0;0;;;;;;;;;;
555;99556;0,043663868;0,085409217;0,272992085;0,593033067;0,004901764;0;0;0;0;;;;;;;;;;
556;99544;0,043799727;0,085911758;0,272944628;0,593466206;0,003877682;0;0;0;0;;;;;;;;;;
557;99597;0,044107754;0,085785716;0,272648775;0,593612257;0,003845497;0;0;0;0;;;;;;;;;;
558;99644;0,044568664;0,085735217;0,273764602;0,591917225;0,004014291;0;0;0;0;;;;;;;;;;
559;99610;0,044674229;0,086276478;0,279198876;0,587300472;0,002549945;0;0;0;0;;;;;;;;;;
560;99700;0,044804413;0,085737212;0,276148445;0,590661986;0,002647944;0;0;0;0;;;;;;;;;;
561;99704;0,04497312;0,086626414;0,278063067;0,589454786;0,000882613;0;0;0;0;;;;;;;;;;
562;99722;0,045265839;0,087322757;0,280720403;0,586350053;0,000340948;0;0;0;0;;;;;;;;;;
563;99679;0,044964336;0,087841973;0,279687798;0,587245057;0,000260837;0;0;0;0;;;;;;;;;;
564;99728;0,044982352;0,087568185;0,278738168;0,588440558;0,000270736;0;0;0;0;;;;;;;;;;
565;99768;0,045174806;0,087763612;0,280380483;0,586440542;0,000240558;0;0;0;0;;;;;;;;;;
566;99817;0,045272849;0,087880822;0,281044311;0,585531523;0,000270495;0;0;0;0;;;;;;;;;;
567;99823;0,04557066;0,088486621;0,287579015;0,578213438;0,000150266;0;0;0;0;;;;;;;;;;
568;99854;0,045796863;0,089090072;0,289132133;0,575680494;0,000300439;0;0;0;0;;;;;;;;;;
569;99853;0,046037675;0,089241185;0,292079357;0,572241195;0,000400589;0;0;0;0;;;;;;;;;;
570;99877;0,046276921;0,089429999;0,294362065;0,569370326;0,00056069;0;0;0;0;;;;;;;;;;
571;99869;0,046390772;0,090899078;0,293895002;0,568154282;0,000660866;0;0;0;0;;;;;;;;;;
572;99979;0,046789826;0,090448994;0,289440783;0,57219016;0,001130237;0;0;0;0;;;;;;;;;;
573;99863;0,046623875;0,09101469;0,294002784;0,567847952;0,0005107;0;0;0;0;;;;;;;;;;
574;99896;0,046678546;0,091585249;0,296228077;0,565277889;0,000230239;0;0;0;0;;;;;;;;;;
575;99864;0,046643435;0,092215413;0,298576063;0,56251502;5.01e-05;0;0;0;0;;;;;;;;;;
576;99920;0,046797438;0,092273819;0,295166133;0,565642514;0,000120096;0;0;0;0;;;;;;;;;;
577;99949;0,047144043;0,092357102;0,296721328;0,563737506;4.00e-05;0;0;0;0;;;;;;;;;;
578;100023;0,047419094;0,092588705;0,295921938;0,563980285;9.00e-05;0;0;0;0;;;;;;;;;;
579;99943;0,047366999;0,094503867;0,301872067;0,556237055;2.00e-05;0;0;0;0;;;;;;;;;;
580;99991;0,047714294;0,094728526;0,305497495;0,552009681;5e-05;0;0;0;0;;;;;;;;;;
581;100043;0,047639515;0,094579331;0,303899323;0,553781874;1e-04;0;0;0;0;;;;;;;;;;
582;100085;0,047949243;0,094559624;0,30175351;0,555597742;0,000139881;0;0;0;0;;;;;;;;;;
583;99971;0,047493773;0,095477689;0,308899581;0,547888888;0,00024007;0;0;0;0;;;;;;;;;;
584;100056;0,04755337;0,09544655;0,306728232;0,549932038;0,00033981;0;0;0;0;;;;;;;;;;
585;100096;0,048003916;0,094878916;0,310511909;0,546315537;0,000289722;0;0;0;0;;;;;;;;;;
586;100041;0,047730431;0,096580402;0,321528173;0,534071031;9.00e-05;0;0;0;0;;;;;;;;;;
587;100182;0,048511709;0,095526142;0,316254417;0,539577968;0,000129764;0;0;0;0;;;;;;;;;;
588;100118;0,048332967;0,096845722;0,322529415;0,532251943;4.00e-05;0;0;0;0;;;;;;;;;;
589;100250;0,04880798;0,096917706;0,31832419;0,535900249;4.99e-05;0;0;0;0;;;;;;;;;;
590;100175;0,048535064;0,098976791;0,321816821;0,530671325;0;0;0;0;0;;;;;;;;;;
591;100179;0,048782679;0,099042714;0,323321255;0,528853352;0;0;0;0;0;;;;;;;;;;
592;100362;0,049620374;0,097457205;0,314083019;0,538829437;9.96e-06;0;0;0;0;;;;;;;;;;
593;100227;0,048789248;0,098965349;0,320482505;0,531752921;9.98e-06;0;0;0;0;;;;;;;;;;
594;100295;0,04928461;0,099366868;0,319377835;0,531960716;9.97e-06;0;0;0;0;;;;;;;;;;
595;100282;0,04924114;0,100197443;0,324345346;0,526216071;0;0;0;0;0;;;;;;;;;;
596;100203;0,04933984;0,101274413;0,330339411;0,519046336;0;0;0;0;0;;;;;;;;;;
597;100259;0,049561635;0,100778982;0,330673555;0,518985827;0;0;0;0;0;;;;;;;;;;
598;100311;0,049815075;0,100696833;0,328169393;0,521318699;0;0;0;0;0;;;;;;;;;;
599;100309;0,049975575;0,101536253;0,330747989;0,517740183;0;0;0;0;0;;;;;;;;;;
600;100379;0,050279441;0,101236314;0,328943305;0,51954094;0;0;0;0;0;;;;;;;;;;
601;100497;0,050518921;0,100172144;0,323940018;0,525368916;0;0;0;0;0;;;;;;;;;;
602;100495;0,050410468;0,101417981;0,327080949;0,521090602;0;0;0;0;0;;;;;;;;;;
603;100432;0,050292735;0,101959535;0,331119563;0,516628166;0;0;0;0;0;;;;;;;;;;
604;100444;0,050067699;0,102305762;0,332742623;0,514883915;0;0;0;0;0;;;;;;;;;;
605;100428;0,05059346;0,103038993;0,341986299;0,504381248;0;0;0;0;0;;;;;;;;;;
606;100441;0,050606824;0,102647325;0,343385669;0,503360182;0;0;0;0;0;;;;;;;;;;
607;100504;0,050555202;0,103528218;0,343359468;0,502557112;0;0;0;0;0;;;;;;;;;;
608;100548;0,050393842;0,104159208;0,341916299;0,503530652;0;0;0;0;0;;;;;;;;;;
609;100617;0,050905911;0,104038085;0,340628323;0,504427681;0;0;0;0;0;;;;;;;;;;
610;100645;0,051010979;0,105579015;0,343931641;0,499478365;0;0;0;0;0;;;;;;;;;;
611;100632;0,05115669;0,106268384;0,350524684;0,492050242;0;0;0;0;0;;;;;;;;;;
612;100544;0,050863304;0,10675923;0,351736553;0,490640913;0;0;0;0;0;;;;;;;;;;
613;100582;0,051192062;0,106708954;0,34938657;0,492712414;0;0;0;0;0;;;;;;;;;;
614;100630;0,051912948;0,106230746;0,349408725;0,49244758;0;0;0;0;0;;;;;;;;;;
615;100553;0,051813472;0,10775412;0,354857637;0,485574772;0;0;0;0;0;;;;;;;;;;
616;100586;0,052214026;0,107112322;0,359632553;0,481041099;0;0;0;0;0;;;;;;;;;;
617;100643;0,052631579;0,107916099;0,363602039;0,475850283;0;0;0;0;0;;;;;;;;;;
618;100670;0,052736664;0,108373895;0,366345485;0,472543955;0;0;0;0;0;;;;;;;;;;
619;100725;0,053025565;0,107848101;0,364934227;0,474192107;0;0;0;0;0;;;;;;;;;;
620;100761;0,053264656;0,108702772;0,360327905;0,477704667;0;0;0;0;0;;;;;;;;;;
621;100769;0,053190962;0,109249869;0,358671814;0,478887356;0;0;0;0;0;;;;;;;;;;
622;100693;0,052863655;0,111338425;0,361594153;0,474203768;0;0;0;0;0;;;;;;;;;;
623;100832;0,053256903;0,109945255;0,35483775;0,481960092;0;0;0;0;0;;;;;;;;;;
624;100800;0,053085317;0,111636905;0,360575397;0,474702381;0;0;0;0;0;;;;;;;;;;
625;100759;0,053156542;0,111841126;0,362310067;0,472692266;0;0;0;0;0;;;;;;;;;;
626;100772;0,053586314;0,112471718;0,36727464;0,466667328;0;0;0;0;0;;;;;;;;;;
627;100803;0,053530153;0,112853784;0,367796593;0,46581947;0;0;0;0;0;;;;;;;;;;
628;100795;0,05387172;0,113616747;0,374026489;0,458485044;0;0;0;0;0;;;;;;;;;;
629;100795;0,053772509;0,114589017;0,375395605;0,456242869;0;0;0;0;0;;;;;;;;;;
630;100898;0,054232988;0,114194533;0,370750659;0,46082182;0;0;0;0;0;;;;;;;;;;
631;100971;0,054441374;0,114478415;0,370591556;0,460488655;0;0;0;0;0;;;;;;;;;;
632;100951;0,054422443;0,115798754;0,370942338;0,458836465;0;0;0;0;0;;;;;;;;;;
633;100889;0,054039588;0,116801633;0,37340047;0,455758309;0;0;0;0;0;;;;;;;;;;
634;100851;0,054278093;0,117936362;0,380402772;0,447382773;0;0;0;0;0;;;;;;;;;;
635;100976;0,054557519;0,116809935;0,374494929;0,454137617;0;0;0;0;0;;;;;;;;;;
636;101003;0,054800352;0,11706583;0,379959011;0,448174807;0;0;0;0;0;;;;;;;;;;
637;100946;0,054752046;0,118399937;0,387216928;0,43963109;0;0;0;0;0;;;;;;;;;;
638;100952;0,054828037;0,118769316;0,389848641;0,436554006;0;0;0;0;0;;;;;;;;;;
639;100974;0,054915127;0,119466397;0,395953414;0,429665062;0;0;0;0;0;;;;;;;;;;
640;101101;0,055409937;0,118366782;0,387117833;0,439105449;0;0;0;0;0;;;;;;;;;;
641;101061;0,055629768;0,120125469;0,398462315;0,425782448;0;0;0;0;0;;;;;;;;;;
642;101098;0,055955607;0,119606718;0,401224554;0,42321312;0;0;0;0;0;;;;;;;;;;
643;100978;0,055457624;0,121095684;0,405781457;0,417665234;0;0;0;0;0;;;;;;;;;;
644;101033;0,055952016;0,121257411;0,402799085;0,419991488;0;0;0;0;0;;;;;;;;;;
645;101122;0,056377445;0,121081466;0,401683115;0,420857974;0;0;0;0;0;;;;;;;;;;
646;101110;0,056483038;0,122134309;0,409900109;0,411482544;0;0;0;0;0;;;;;;;;;;
647;101176;0,056683403;0,122647663;0,407754804;0,41291413;0;0;0;0;0;;;;;;;;;;
648;101161;0,057156414;0,123575291;0,412263619;0,407004676;0;0;0;0;0;;;;;;;;;;
649;101283;0,057561486;0,122567459;0,408113899;0,411757156;0;0;0;0;0;;;;;;;;;;
650;101210;0,057267068;0,124592432;0,415215888;0,402924612;0;0;0;0;0;;;;;;;;;;
651;101222;0,057280038;0,125338365;0,414099702;0,403281895;0;0;0;0;0;;;;;;;;;;
652;101213;0,057472854;0,127137818;0,418473911;0,396915416;0;0;0;0;0;;;;;;;;;;
653;101281;0,057809461;0,125660292;0,413582014;0,402948233;0;0;0;0;0;;;;;;;;;;
654;101203;0,057597107;0,126191911;0,41553116;0,400679822;0;0;0;0;0;;;;;;;;;;
655;101237;0,05818031;0,125892707;0,415253316;0,400673667;0;0;0;0;0;;;;;;;;;;
656;101247;0,057907889;0,126206209;0,41447154;0,401414363;0;0;0;0;0;;;;;;;;;;
657;101328;0,058355045;0,126174404;0,415551476;0,399919075;0;0;0;0;0;;;;;;;;;;
658;101310;0,058513473;0,127134538;0,418379232;0,395972757;0;0;0;0;0;;;;;;;;;;
659;101343;0,058622697;0,128060152;0,420058613;0,393258538;0;0;0;0;0;;;;;;;;;;
660;101386;0,058292072;0,127660624;0,419328112;0,394719192;0;0;0;0;0;;;;;;;;;;
661;101425;0,058644318;0,127700271;0,423209268;0,390446142;0;0;0;0;0;;;;;;;;;;
662;101446;0,058868758;0,128284999;0,42393983;0,388906413;0;0;0;0;0;;;;;;;;;;
663;101243;0,058384283;0,131989372;0,434252245;0,3753741;0;0;0;0;0;;;;;;;;;;
664;101261;0,058867679;0,132667068;0,435824256;0,372640997;0;0;0;0;0;;;;;;;;;;
665;101219;0,059109456;0,132811034;0,440085359;0,367994151;0;0;0;0;0;;;;;;;;;;
666;101186;0,059356037;0,133763564;0,448125235;0,358755164;0;0;0;0;0;;;;;;;;;;
667;101317;0,059269422;0,13248517;0,443173406;0,365072002;0;0;0;0;0;;;;;;;;;;
668;101238;0,060234299;0,133368893;0,451154705;0,355242103;0;0;0;0;0;;;;;;;;;;
669;101321;0,060036912;0,133506381;0,445899665;0,360557041;0;0;0;0;0;;;;;;;;;;
670;101357;0,060587823;0,133833874;0,447832907;0,357745395;0;0;0;0;0;;;;;;;;;;
671;101441;0,060882681;0,13271754;0,444090654;0,362309126;0;0;0;0;0;;;;;;;;;;
672;101410;0,06108865;0,1334681;0,447618578;0,357824672;0;0;0;0;0;;;;;;;;;;
673;101323;0,061338492;0,134026825;0,449552421;0,355082262;0;0;0;0;0;;;;;;;;;;
674;101394;0,061404028;0,133587786;0,443961181;0,361047005;0;0;0;0;0;;;;;;;;;;
675;101415;0,061430755;0,133993985;0,444589065;0,359986195;0;0;0;0;0;;;;;;;;;;
676;101438;0,061584416;0,134436799;0,44800765;0,355971135;0;0;0;0;0;;;;;;;;;;
677;101421;0,061920115;0,134242415;0,453752182;0,350085288;0;0;0;0;0;;;;;;;;;;
678;101436;0,061694073;0,135829489;0,450224772;0,352251666;0;0;0;0;0;;;;;;;;;;
679;101592;0,062278526;0,134311757;0,449208599;0,354201118;0;0;0;0;0;;;;;;;;;;
680;101511;0,062426732;0,135049404;0,458137542;0,344386323;0;0;0;0;0;;;;;;;;;;
681;101586;0,062892525;0,136416435;0,456637726;0,344053314;0;0;0;0;0;;;;;;;;;;
682;101581;0,06336815;0,135970309;0,460351837;0,340309704;0;0;0;0;0;;;;;;;;;;
683;101526;0,063067589;0,137068337;0,460197388;0,339666686;0;0;0;0;0;;;;;;;;;;
684;101511;0,062801076;0,138310134;0,459891046;0,338997744;0;0;0;0;0;;;;;;;;;;
685;101608;0,063449728;0,138040312;0,456824266;0,341685694;0;0;0;0;0;;;;;;;;;;
686;101587;0,063600658;0,139978541;0,459310739;0,337110063;0;0;0;0;0;;;;;;;;;;
687;101568;0,06384885;0,139266304;0,462281427;0,334603418;0;0;0;0;0;;;;;;;;;;
688;101676;0,064194107;0,138213541;0,457108856;0,340483497;0;0;0;0;0;;;;;;;;;;
689;101635;0,064101933;0,139607419;0,460559847;0,335730801;0;0;0;0;0;;;;;;;;;;
690;101662;0,06422262;0,139147371;0,462680254;0,333949755;0;0;0;0;0;;;;;;;;;;
691;101653;0,064188957;0,140635299;0,463527884;0,331647861;0;0;0;0;0;;;;;;;;;;
692;101717;0,064561479;0,140006095;0,463649144;0,331783281;0;0;0;0;0;;;;;;;;;;
693;101592;0,064729506;0,141694228;0,467556501;0,326019765;0;0;0;0;0;;;;;;;;;;
694;101692;0,065177202;0,140797703;0,461216222;0,332808874;0;0;0;0;0;;;;;;;;;;
695;101661;0,065324953;0,141794789;0,464484906;0,328395353;0;0;0;0;0;;;;;;;;;;
696;101676;0,066003777;0,141882057;0,465606436;0,32650773;0;0;0;0;0;;;;;;;;;;
697;101657;0,066203016;0,142695535;0,466224657;0,324876792;0;0;0;0;0;;;;;;;;;;
698;101620;0,066876599;0,143820114;0,469454832;0,319848455;0;0;0;0;0;;;;;;;;;;
699;101664;0,066857491;0,142744728;0,470402502;0,319995279;0;0;0;0;0;;;;;;;;;;
700;101708;0,067624966;0,142171707;0,469402604;0,320800724;0;0;0;0;0;;;;;;;;;;
701;101774;0,067708845;0,141018335;0,466543518;0,324729302;0;0;0;0;0;;;;;;;;;;
702;101689;0,068089961;0,144322395;0,47306985;0,314517794;0;0;0;0;0;;;;;;;;;;
703;101770;0,06815368;0,143785005;0,472064459;0,315996856;0;0;0;0;0;;;;;;;;;;
704;101705;0,06816774;0,145135441;0,472189175;0,314507645;0;0;0;0;0;;;;;;;;;;
705;101844;0,068231806;0,142688818;0,465044578;0,324034798;0;0;0;0;0;;;;;;;;;;
706;101878;0,06828756;0,14392705;0,463544632;0,324240759;0;0;0;0;0;;;;;;;;;;
707;101825;0,068833783;0,145671495;0,469157869;0,316336852;0;0;0;0;0;;;;;;;;;;
708;101933;0,069133647;0,144231996;0,466541748;0,32009261;0;0;0;0;0;;;;;;;;;;
709;101850;0,069268532;0,146008837;0,475051546;0,309671085;0;0;0;0;0;;;;;;;;;;
710;101874;0,069419086;0,146298369;0,476313878;0,307968667;0;0;0;0;0;;;;;;;;;;
711;102000;0,069941176;0,145529412;0,474098039;0,310431373;0;0;0;0;0;;;;;;;;;;
712;102047;0,070114751;0,145570178;0,474722432;0,309592639;0;0;0;0;0;;;;;;;;;;
713;101978;0,07024064;0,146659083;0,480878229;0,302222048;0;0;0;0;0;;;;;;;;;;
714;101875;0,070184049;0,149182822;0,482581595;0,298051534;0;0;0;0;0;;;;;;;;;;
715;101932;0,070419495;0,148873759;0,480555665;0,300151081;0;0;0;0;0;;;;;;;;;;
716;101953;0,070748286;0,148794052;0,482908791;0,297548871;0;0;0;0;0;;;;;;;;;;
717;101874;0,071009286;0,150794118;0,486532383;0,291664213;0;0;0;0;0;;;;;;;;;;
718;101963;0,071496523;0,149809245;0,486872689;0,291821543;0;0;0;0;0;;;;;;;;;;
719;101924;0,07168086;0,151122405;0,492523841;0,284672894;0;0;0;0;0;;;;;;;;;;
720;102059;0,071968175;0,14910003;0,487433739;0,291498055;0;0;0;0;0;;;;;;;;;;
721;102079;0,072600633;0,149658598;0,489346487;0,288394283;0;0;0;0;0;;;;;;;;;;
722;102041;0,073019669;0,150909928;0,492213914;0,283856489;0;0;0;0;0;;;;;;;;;;
723;102141;0,073378957;0,149176139;0,488540351;0,288904554;0;0;0;0;0;;;;;;;;;;
724;102028;0,073950288;0,150566511;0,494913161;0,28057004;0;0;0;0;0;;;;;;;;;;
725;101927;0,0739647;0,152599409;0,495972608;0,277463283;0;0;0;0;0;;;;;;;;;;
726;101987;0,074244757;0,152352751;0,493660957;0,279741536;0;0;0;0;0;;;;;;;;;;
727;102004;0,074046116;0,152954786;0,494294341;0,278704757;0;0;0;0;0;;;;;;;;;;
728;102095;0,074156423;0,152123023;0,492844899;0,280875655;0;0;0;0;0;;;;;;;;;;
729;102068;0,074048673;0,154220716;0,494376298;0,277354313;0;0;0;0;0;;;;;;;;;;
730;102076;0,074640464;0,154502528;0,497639014;0,273217994;0;0;0;0;0;;;;;;;;;;
731;102081;0,075097227;0,15411291;0,497683212;0,273106651;0;0;0;0;0;;;;;;;;;;
732;102106;0,074873171;0,154271052;0,497649501;0,273206276;0;0;0;0;0;;;;;;;;;;
733;102088;0,075307578;0,156825484;0,502762323;0,265104616;0;0;0;0;0;;;;;;;;;;
734;102070;0,075085725;0,157480161;0,501724307;0,265709807;0;0;0;0;0;;;;;;;;;;
735;102040;0,074872599;0,15870247;0,501587613;0,264837319;0;0;0;0;0;;;;;;;;;;
736;102121;0,075214696;0,159614575;0,500915581;0,264255148;0;0;0;0;0;;;;;;;;;;
737;102028;0,075469479;0,16266123;0,506311993;0,255557298;0;0;0;0;0;;;;;;;;;;
738;102049;0,075571539;0,162755147;0,507932464;0,25374085;0;0;0;0;0;;;;;;;;;;
739;102131;0,075530446;0,161635547;0,505801373;0,257032635;0;0;0;0;0;;;;;;;;;;
740;102113;0,075661277;0,16338762;0,509337695;0,251613409;0;0;0;0;0;;;;;;;;;;
741;102201;0,075615698;0,163012104;0,506746509;0,254625689;0;0;0;0;0;;;;;;;;;;
742;102156;0,075727319;0,165022123;0,511952308;0,24729825;0;0;0;0;0;;;;;;;;;;
743;102158;0,076264218;0,165997768;0,515074688;0,242663325;0;0;0;0;0;;;;;;;;;;
744;102234;0,076129272;0,165219007;0,514437467;0,244214254;0;0;0;0;0;;;;;;;;;;
745;102216;0,07624051;0,165463333;0,511495265;0,246800892;0;0;0;0;0;;;;;;;;;;
746;102163;0,076505193;0,168603115;0,513542085;0,241349608;0;0;0;0;0;;;;;;;;;;
747;102087;0,076836424;0,171020796;0,518939728;0,233203052;0;0;0;0;0;;;;;;;;;;
748;102271;0,076952411;0,168258842;0,513752677;0,241036071;0;0;0;0;0;;;;;;;;;;
749;102213;0,077279798;0,170164265;0,518994648;0,233561289;0;0;0;0;0;;;;;;;;;;
750;102199;0,077593714;0,170530044;0,522470866;0,229405376;0;0;0;0;0;;;;;;;;;;
751;102293;0,077942772;0,169346876;0,521980976;0,230729375;0;0;0;0;0;;;;;;;;;;
752;102274;0,077927919;0,170385435;0,525705458;0,225981188;0;0;0;0;0;;;;;;;;;;
753;102384;0,078371621;0,169010783;0,523675574;0,228942022;0;0;0;0;0;;;;;;;;;;
754;102356;0,078070655;0,170151237;0,522851616;0,228926492;0;0;0;0;0;;;;;;;;;;
755;102288;0,077956359;0,171212654;0,522241123;0,228589864;0;0;0;0;0;;;;;;;;;;
756;102333;0,077863446;0,171489158;0,5220017;0,228645696;0;0;0;0;0;;;;;;;;;;
757;102423;0,07811722;0,169376019;0,520800992;0,231705769;0;0;0;0;0;;;;;;;;;;
758;102422;0,078401125;0,170539533;0,525433989;0,225625354;0;0;0;0;0;;;;;;;;;;
759;102412;0,078721244;0,172089208;0,528043589;0,221145959;0;0;0;0;0;;;;;;;;;;
760;102406;0,079038338;0,173163682;0,530183778;0,217614202;0;0;0;0;0;;;;;;;;;;
761;102461;0,079113028;0,173910073;0,528610886;0,218366012;0;0;0;0;0;;;;;;;;;;
762;102513;0,079365544;0,174026709;0,528059856;0,218547891;0;0;0;0;0;;;;;;;;;;
763;102566;0,079812023;0,174453523;0,530614434;0,21512002;0;0;0;0;0;;;;;;;;;;
764;102592;0,080093964;0,17411689;0,532107767;0,213681379;0;0;0;0;0;;;;;;;;;;
765;102464;0,079930512;0,176637648;0,531894129;0,211537711;0;0;0;0;0;;;;;;;;;;
766;102466;0,08010462;0,175863213;0,534567564;0,209464603;0;0;0;0;0;;;;;;;;;;
767;102543;0,080463805;0,174990004;0,536077548;0,208468642;0;0;0;0;0;;;;;;;;;;
768;102513;0,080555637;0,176202043;0,535278452;0,207963868;0;0;0;0;0;;;;;;;;;;
769;102444;0,081010113;0,178107063;0,537581508;0,203301316;0;0;0;0;0;;;;;;;;;;
770;102498;0,081025971;0,178501044;0,53605924;0,204413745;0;0;0;0;0;;;;;;;;;;
