tiempo;spot 1 ;spot 2;spot 3;spot 4;term 1;term 2;term 3;term 4
2248,53;37,2;38,8;26,5;22,2;40,4;40,7;27,2;31,1
2249,53;37,2;38,8;26,5;22,2;40,4;40,6;27,2;31,1
2250,53;37,1;38,8;26,5;22,2;40,4;40,7;27,2;31,2
2251,53;37,2;38,8;26,5;22,2;40,5;40,6;27,2;31,2
2252,53;37,2;38,8;26,5;22,2;40,4;40,6;27,2;31,1
2253,53;37,2;38,8;26,5;22,2;40,4;40,6;27,2;31,2
2254,53;37,1;38,8;26,4;22,2;40,4;40,6;27,2;31,1
2255,53;37,2;38,8;26,5;22,2;40,4;40,6;27,2;31,1
2256,53;37,2;38,8;26,4;22,2;40,4;40,6;27,3;31,1
2257,53;37,2;38,8;26,4;22,2;40,4;40,6;27,2;31,2
2258,53;37,1;38,8;26,5;22,2;40,4;40,6;27,2;31,1
2259,53;37,2;38,8;26,5;22,3;40,4;40,6;27,3;31,2
2260,53;37,1;38,8;26,5;22,2;40,4;40,6;27,2;31,1
2261,53;37,1;38,7;26,5;22,2;40,4;40,6;27,2;31,1
2262,53;37,1;38,7;26,5;22,2;40,4;40,6;27,2;31,2
2263,53;37,1;38,8;26,5;22,2;40,4;40,6;27,3;31,2
2264,53;37,1;38,7;26,5;22,2;40,3;40,6;27,3;31,2
2265,53;37;38,7;26,4;22,2;40,4;40,6;27,3;31,1
2266,53;37;38,7;26,5;22,2;40,5;40,6;27,3;31,1
2267,53;37;38,7;26,5;22,2;40,4;40,6;27,3;31,1
2268,53;37,1;38,8;26,5;22,2;40,4;40,6;27,3;31,1
2269,53;37,1;38,7;26,5;22,2;40,4;40,6;27,2;31,1
2270,53;37,1;38,7;26,5;22,3;40,4;40,6;27,3;31,1
2271,53;37,1;38,7;26,5;22,2;40,4;40,6;27,3;31,1
2272,53;37,1;38,7;26,5;22,2;40,3;40,6;27,3;31,1
2273,53;37,1;38,7;26,4;22,2;40,4;40,5;27,3;31,1
2274,53;37;38,7;26,5;22,2;40,4;40,6;27,3;31,1
2275,53;37;38,7;26,4;22,2;40,3;40,6;27,3;31,1
2276,53;37;38,7;26,5;22,2;40,3;40,5;27,2;31,1
2277,53;37;38,7;26,4;22,2;40,4;40,5;27,3;31,1
2278,53;37,1;38,6;26,3;22,4;40,3;40,6;27,3;31,2
2279,53;37,1;38,6;26,2;22,5;40,4;40,5;27,3;31,1
2280,53;37;38,6;26,3;22,4;40,4;40,6;27,3;31,1
2281,53;37;38,7;26,3;22,4;40,3;40,5;27,3;31,1
2282,53;37,1;38,7;26,3;22,5;40,3;40,6;27,3;31,1
2283,57;37;38,7;26,3;22,6;40,1;40,3;27,8;30,9
2284,57;37,1;38,7;26,3;22,5;40,2;40,4;27,9;30,9
2285,57;37,1;38,6;26,3;22,5;40,1;40,3;27,9;30,9
2286,57;37;38,6;26,3;22,5;40,1;40,4;27,9;30,9
2287,57;37,1;38,6;26,4;22,4;40,1;40,4;27,9;30,9
2288,57;37,1;38,7;26,5;22,3;40,1;40,4;27,9;30,9
2289,57;37;38,7;26,5;22,2;40,1;40,4;27,9;30,9
2290,57;37;38,6;26,4;22,2;40,1;40,3;27,9;30,9
2291,57;37;38,6;26,5;22,2;40,1;40,4;27,9;30,9
2292,57;37;38,7;26,5;22,1;40,1;40,3;27,9;30,9
2293,57;37,1;38,7;26,5;22,2;40,1;40,4;27,9;30,9
2294,57;37;38,7;26,5;22,2;40,1;40,3;27,8;30,9
2295,57;37;38,7;26,5;22,2;40,1;40,3;27,9;30,9
2296,57;37,1;38,6;26,4;22,2;40,1;40,4;27,9;30,9
2297,57;37;38,7;26,5;22,2;40,1;40,4;27,9;30,9
2298,57;37,1;38,7;26,6;22,3;40,1;40,4;27,9;30,8
2299,57;37;38,7;26,5;22,3;40;40,4;27,9;30,9
2300,57;37;38,6;26,5;22,3;40;40,4;27,9;30,9
2301,57;37;38,7;26,5;22,2;40,1;40,3;27,9;30,9
2302,57;37;38,7;26,5;22,2;40,1;40,4;27,9;30,9
2303,57;37;38,6;26,5;22,3;40,1;40,3;27,9;30,9
2304,57;37;38,7;26,4;22,2;40,1;40,4;27,9;30,9
2305,57;37;38,7;26,5;22,2;40,1;40,4;27,9;30,9
2306,57;36,9;38,6;26,4;22,2;40,1;40,4;27,9;30,9
2307,57;37;38,6;26,5;22,2;40,1;40,4;27,9;30,9
2308,57;37;38,7;26,4;22,2;40,1;40,3;27,9;30,9
2309,57;37;38,6;26,5;22,2;40;40,4;27,9;30,9
2310,57;37;38,6;26,5;22,2;40,1;40,4;27,9;30,9
2311,57;37;38,7;26,5;22,2;40,1;40,3;27,9;30,9
2312,57;37;38,6;26,4;22,2;40;40,4;27,9;30,9
2313,57;37;38,6;26,4;22,2;40,1;40,4;27,9;30,9
2314,57;37;38,6;26,4;22,2;40,1;40,4;27,9;30,9
2315,57;37;38,6;26,4;22,2;40,1;40,3;27,9;31
2316,57;36,9;38,6;26,4;22,2;40;40,4;28;30,9
2317,57;37;38,6;26,4;22,2;40;40,3;28;30,9
2318,57;37;38,7;26,4;22,2;40;40,3;27,9;30,9
2319,57;37;38,7;26,4;22,2;40;40,3;27,9;30,9
2320,57;37;38,7;26,4;22,2;40;40,3;27,9;30,9
2321,57;37;38,6;26,4;22,2;40;40,3;28;30,9
2322,57;36,9;38,7;26,4;22,2;40;40,4;27,9;30,9
2323,57;37;38,6;26,4;22,3;40;40,4;27,9;30,9
2324,57;37;38,6;26,5;22,2;40;40,3;28;30,9
2325,57;37;38,7;26,5;22,2;40;40,3;28;30,9
2326,57;37;38,7;26,4;22,2;40;40,3;28;30,9
2327,57;36,9;38,6;26,4;22,2;39,9;40,3;28;30,9
2328,57;36,9;38,6;26,4;22,2;39,9;40,3;28;30,8
2329,57;37;38,7;26,4;22,2;39,9;40,3;27,9;30,9
2330,57;36,9;38,6;26,4;22,2;39,9;40,3;28;30,9
2331,57;36,9;38,6;26,5;22,2;40;40,3;28;30,8
2332,57;37;38,6;26,5;22,2;40;40,3;28;30,8
2333,57;36,9;38,6;26,5;22,2;40;40,3;28;30,9
2334,57;36,9;38,6;26,4;22,2;40;40,2;27,9;30,9
2335,57;37;38,6;26,4;22,2;39,9;40,3;28;30,9
2336,57;37;38,6;26,4;22,2;40;40,3;28;30,9
2337,57;37;38,6;26,4;22,2;39,9;40,3;28;30,9
2338,57;36,9;38,6;26,4;22,2;40;40,3;28;30,8
2339,57;36,9;38,6;26,5;22,2;39,9;40,3;28;30,9
2340,57;37;38,6;26,4;22,2;40;40,3;28;30,9
2341,57;37;38,6;26,4;22,2;40;40,3;28;30,9
2342,57;37;38,5;26,4;22,2;40;40,3;28;30,8
2343,57;36,9;38,5;26,4;22,2;40;40,2;28;30,9
2344,57;37;38,6;26,4;22,1;40;40,3;28;30,8
2345,57;36,9;38,5;26,4;22,2;39,9;40,2;27,9;30,9
2346,57;36,9;38,6;26,4;22,2;39,9;40,3;28;30,9
2347,57;36,9;38,6;26,5;22,2;39,9;40,2;28;30,9
2348,57;36,9;38,5;26,4;22,2;40;40,3;28;30,9
2349,57;36,9;38,5;26,4;22,2;39,9;40,3;28;30,8
2350,57;36,9;38,5;26,4;22,2;39,9;40,3;28;30,8
2351,57;36,9;38,5;26,4;22,2;39,9;40,3;28;30,9
2352,57;36,9;38,5;26,4;22,2;39,9;40,3;28;30,9
2353,57;36,9;38,5;26,4;22,2;40;40,3;28;30,9
2354,57;36,9;38,5;26,4;22,2;39,9;40,3;28;30,9
2355,57;36,9;38,5;26,4;22,2;39,9;40,3;28;30,8
2356,57;36,9;38,5;26,4;22,2;39,9;40,3;28;30,8
2357,57;36,9;38,5;26,4;22,2;39,9;40,3;28;30,8
2358,57;36,8;38,5;26,4;22,2;39,9;40,3;28;30,9
2359,57;36,9;38,6;26,4;22,2;39,9;40,3;28;30,8
2360,57;36,9;38,6;26,5;22,2;39,9;40,3;28;30,8
2361,60;36,9;38,6;26,5;22,2;39,9;40,2;28;30,8
2362,60;36,8;38,5;26,5;22,2;39,9;40,2;28;30,8
2363,60;36,9;38,6;26,5;22,2;39,9;40,3;28;30,8
2364,60;37;38,5;26,5;22,2;39,9;40,3;28,1;30,8
2365,60;36,9;38,6;26,4;22,1;39,9;40,3;28;30,8
2366,60;36,9;38,5;26,4;22,2;39,8;40,3;28;30,8
2367,60;36,9;38,5;26,4;22,2;39,9;40,2;28;30,8
2368,60;36,9;38,5;26,4;22,2;39,9;40,3;28;30,8
2369,60;36,9;38,4;26,5;22,2;39,9;40,3;28,1;30,8
2370,60;36,8;38,5;26,5;22,2;39,9;40,2;28,1;30,8
2371,60;36,9;38,5;26,4;22,2;39,9;40,3;28;30,8
2372,60;36,9;38,5;26,4;22,2;39,9;40,2;28,1;30,8
2373,60;36,9;38,5;26,4;22,2;39,9;40,2;28;30,9
2374,60;36,9;38,5;26,3;22,1;39,9;40,2;28,1;30,8
2375,60;36,8;38,4;26,4;22,2;39,9;40,2;28,1;30,8
2376,60;36,8;38,4;26,4;22,2;39,9;40,3;28,1;30,9
2377,60;36,8;38,4;26,4;22,2;39,9;40,2;28,1;30,8
2378,60;36,7;38,5;26,4;22,2;39,9;40,2;28,1;30,8
2379,60;36,7;38,4;26,4;22,2;39,9;40,2;28,1;30,8
2380,60;36,8;38,4;26,4;22,2;39,8;40,2;28;30,8
2381,60;36,8;38,5;26,4;22,2;39,9;40,2;28,1;30,8
2382,60;36,8;38,4;26,4;22,2;39,9;40,2;28,1;30,8
2383,60;36,8;38,5;26,4;22,2;39,8;40,2;28,1;30,8
2384,60;36,8;38,5;26,4;22,2;39,8;40,2;28,1;30,8
2385,60;36,9;38,5;26,4;22,2;39,8;40,2;28,1;30,8
2386,60;36,9;38,4;26,3;22,1;39,8;40,2;28,1;30,8
2387,60;36,8;38,4;26,4;22,2;39,8;40,2;28,1;30,8
2388,60;36,8;38,5;26,4;22,2;39,8;40,2;28,1;30,8
2389,60;36,8;38,4;26,4;22,2;39,8;40,2;28,1;30,8
2390,60;36,8;38,4;26,4;22,2;39,8;40,2;28,1;30,8
2391,60;36,9;38,4;26,4;22,2;39,8;40,2;28,1;30,8
2392,60;36,8;38,4;26,4;22,2;39,8;40,2;28,1;30,8
2393,60;36,8;38,5;26,4;22,2;39,8;40,1;28,1;30,8
2394,60;36,9;38,5;26,4;22,2;39,8;40,2;28,1;30,8
2395,60;36,8;38,5;26,4;22,2;39,8;40,2;28,1;30,8
2396,60;36,9;38,5;26,4;22,2;39,8;40,2;28,1;30,8
2397,60;36,8;38,4;26,4;22,1;39,8;40,2;28,1;30,7
2398,60;36,8;38,4;26,4;22,2;39,8;40,2;28,1;30,8
2399,60;36,8;38,4;26,4;22,2;39,9;40,2;28,1;30,8
2400,60;36,8;38,4;26,4;22,2;39,8;40,2;28,1;30,8
2401,60;36,8;38,4;26,4;22,2;39,8;40,2;28,1;30,8
2402,60;36,8;38,5;26,4;22,2;39,8;40,2;28,1;30,8
2403,60;36,8;38,5;26,4;22,2;39,8;40,2;28,1;30,8
2404,60;36,8;38,5;26,4;22,2;39,8;40,2;28,1;30,8
2405,60;36,9;38,4;26,4;22,2;39,8;40,2;28,1;30,8
2406,60;36,8;38,4;26,4;22,2;39,8;40,2;28,1;30,8
2407,60;36,8;38,4;26,4;22,2;39,8;40,2;28,1;30,8
2408,60;36,8;38,4;26,4;22,2;39,8;40,1;28,1;30,8
2409,60;36,7;38,4;26,5;22,2;39,7;40,2;28,1;30,8
2410,60;36,8;38,4;26,5;22,2;39,8;40,2;28,1;30,8
2411,60;36,8;38,4;26,5;22,2;39,7;40,2;28,1;30,8
2412,60;36,8;38,4;26,4;22,1;39,7;40,1;28,1;30,8
2413,60;36,8;38,4;26,4;22,1;39,7;40,1;28,1;30,8
2414,60;36,8;38,4;26,5;22,1;39,7;40,2;28,1;30,8
2415,60;36,8;38,4;26,5;22,2;39,7;40,2;28,1;30,8
2416,60;36,8;38,4;26,4;22,1;39,7;40,2;28,1;30,8
2417,60;36,8;38,4;26,4;22,2;39,7;40,1;28,1;30,8
2418,60;36,7;38,4;26,4;22,2;39,8;40,2;28,1;30,8
2419,60;36,7;38,4;26,4;22,2;39,7;40,1;28,1;30,8
2420,60;36,7;38,4;26,4;22,2;39,7;40,1;28,1;30,7
2421,60;36,7;38,3;26,4;22,2;39,7;40,1;28,1;30,8
2422,60;36,7;38,3;26,4;22,2;39,7;40,1;28,1;30,8
2423,60;36,7;38,4;26,4;22,2;39,7;40,1;28,1;30,8
2424,60;36,7;38,4;26,4;22,1;39,7;40,1;28,1;30,8
2425,60;36,7;38,3;26,4;22,1;39,6;40,1;28,2;30,8
2426,60;36,8;38,4;26,4;22,2;39,7;40,1;28,1;30,7
2427,60;36,8;38,4;26,4;22,2;39,7;40,1;28,2;30,8
2428,60;36,7;38,4;26,4;22,2;39,7;40,1;28,1;30,7
2429,60;36,7;38,4;26,4;22,2;39,7;40;28,1;30,8
2430,60;36,7;38,3;26,5;22,2;39,7;40,1;28,2;30,7
2431,60;36,7;38,4;26,4;22,2;39,8;40,1;28,2;30,8
2432,60;36,7;38,4;26,4;22,2;39,7;40,1;28,2;30,7
2433,60;36,7;38,4;26,5;22,2;39,7;40,1;28,1;30,8
2434,60;36,7;38,3;26,4;22,2;39,7;40,1;28,1;30,7
2435,60;36,6;38,3;26,4;22,2;39,7;40,1;28,2;30,8
2436,60;36,6;38,3;26,4;22,2;39,6;40,1;28,1;30,8
2437,60;36,7;38,3;26,4;22,2;39,7;40,1;28,2;30,7
2438,60;36,7;38,3;26,4;22,2;39,7;40,1;28,1;30,8
2439,60;36,7;38,4;26,5;22,2;39,7;40,1;28,2;30,7
2440,60;36,6;38,4;26,5;22,2;39,7;40,1;28,2;30,7
2441,60;36,7;38,4;26,4;22,2;39,7;40,1;28,2;30,8
2442,60;36,7;38,4;26,4;22,2;39,6;40,1;28,1;30,8
2443,60;36,7;38,3;26,4;22,1;39,7;40,1;28,1;30,7
2444,60;36,7;38,3;26,4;22,2;39,6;40,1;28,1;30,8
2445,60;36,7;38,3;26,4;22,2;39,6;40,1;28,2;30,7
2446,60;36,6;38,3;26,4;22,2;39,6;40,1;28,1;30,8
2447,60;36,6;38,3;26,4;22,2;39,6;40,1;28,2;30,7
2448,60;36,6;38,3;26,4;22,2;39,6;40,1;28,2;30,8
2449,60;36,7;38,3;26,4;22,2;39,6;40,1;28,1;30,8
2450,60;36,6;38,2;26,4;22,1;39,6;40,1;28,2;30,8
2451,60;36,7;38,2;26,4;22,2;39,6;40,1;28,1;30,8
2452,60;36,6;38,2;26,4;22,2;39,6;40,1;28,2;30,8
2453,60;36,7;38,2;26,3;22,2;39,6;40,1;28,1;30,8
2454,60;36,7;38,2;26,4;22,2;39,6;40,1;28,1;30,7
2455,60;36,6;38,2;26,4;22,2;39,6;40,1;28,1;30,8
2456,60;36,6;38,2;26,4;22,2;39,7;40,1;28,2;30,7
2457,60;36,6;38,2;26,4;22,1;39,6;40,1;28,2;30,7
2458,60;36,6;38,2;26,4;22,2;39,6;40,1;28,2;30,8
2459,60;36,6;38,2;26,4;22,2;39,6;40,1;28,2;30,8
2460,60;36,6;38,2;26,4;22,2;39,6;40,1;28,2;30,8
2461,60;36,6;38,2;26,4;22,2;39,6;40,1;28,2;30,7
2462,60;36,6;38,2;26,5;22,2;39,6;40,1;28,1;30,8
2463,60;36,6;38,2;26,4;22,2;39,6;40,1;28,1;30,7
2464,60;36,6;38,2;26,4;22,1;39,7;40,1;28,1;30,7
2465,60;36,7;38,2;26,4;22,1;39,7;40,1;28,1;30,7
2466,60;36,6;38,2;26,4;22,2;39,6;40,1;28,1;30,7
2467,60;36,6;38,2;26,4;22,1;39,6;40,1;28,1;30,8
2468,60;36,6;38,2;26,4;22,2;39,6;40,1;28,1;30,8
2469,60;36,6;38,2;26,4;22,2;39,6;40,1;28,1;30,8
2470,60;36,7;38,3;26,5;22,3;39,6;40,1;28,1;30,8
2471,60;36,6;38,3;26,4;22,2;39,6;40,1;28,1;30,7
2472,60;36,6;38,2;26,4;22,2;39,6;40,1;28,2;30,8
2473,60;36,7;38,2;26,4;22,3;39,6;40,1;28,1;30,7
2474,60;36,6;38,2;26,4;22,2;39,6;40,1;28,1;30,8
2475,60;36,6;38,2;26,4;22,2;39,6;40,1;28,1;30,8
2476,60;36,6;38,3;26,4;22,2;39,6;40,1;28,1;30,7
2477,60;36,7;38,3;26,5;22,2;39,6;40,1;28,1;30,8
2478,60;36,7;38,2;26,4;22,2;39,6;40,1;28,1;30,8
2479,60;36,6;38,2;26,5;22,2;39,6;40,1;28,1;30,8
2480,60;36,6;38,2;26,4;22,2;39,6;40,1;28,1;30,8
2481,60;36,6;38,2;26,4;22,2;39,6;40,1;28,1;30,8
2482,60;36,6;38,2;26,4;22,2;39,6;40,1;28,1;30,8
2483,60;36,6;38,2;26,4;22,2;39,6;40,1;28;30,8
2484,60;36,6;38,2;26,4;22,1;39,6;40,1;28,1;30,8
2485,60;36,6;38,2;26,4;22,1;39,6;40,1;28,1;30,8
2486,60;36,6;38,2;26,4;22,2;39,6;40,1;28;30,7
2487,60;36,6;38,2;26,4;22,1;39,5;40,1;28;30,8
2488,60;36,6;38,2;26,4;22,2;39,6;40,1;28;30,8
2489,60;36,5;38,2;26,4;22,2;39,6;40,1;28,1;30,8
2490,60;36,6;38,2;26,3;22,2;39,6;40,1;28;30,8
2491,60;36,6;38,2;26,3;22,2;39,5;40,1;28;30,8
2492,60;36,6;38,2;26,3;22,1;39,5;40,1;28;30,8
2493,60;36,6;38,2;26,4;22,2;39,6;40,1;28;30,8
2494,60;36,6;38,2;26,4;22,1;39,6;40,1;28;30,8
2495,60;36,6;38,1;26,4;22,2;39,6;40,1;28;30,8
2496,60;36,6;38,2;26,4;22,2;39,6;40,1;27,9;30,8
2497,60;36,7;38,2;26,4;22,2;39,5;40,1;28;30,7
2498,60;36,5;38,1;26,4;22,2;39,6;40,1;28;30,8
2499,60;36,6;38,1;26,4;22,2;39,5;40,1;28;30,8
2500,60;36,5;38,2;26,4;22,2;39,5;40,1;28;30,8
2501,60;36,6;38,2;26,4;22,2;39,5;40,1;28;30,8
2502,60;36,6;38,2;26,4;22,2;39,5;40,1;28;30,8
2503,60;36,6;38,1;26,4;22,2;39,6;40,1;28;30,8
2504,60;36,6;38,1;26,4;22,2;39,5;40,1;28;30,8
2505,60;36,6;38,1;26,4;22,2;39,5;40,1;28;30,8
2506,60;36,6;38,1;26,4;22,2;39,6;40,1;28;30,8
2507,60;36,6;38,1;26,4;22,2;39,6;40,1;27,9;30,8
2508,60;36,7;38,1;26,4;22,2;39,6;40;27,9;30,8
2509,60;36,6;38,1;26,4;22,2;39,5;40,1;27,9;30,8
2510,60;36,6;38,1;26,3;22,2;39,5;40,1;27,9;30,8
2511,60;36,6;38,1;26,4;22,2;39,5;40,1;27,9;30,8
2512,60;36,6;38,1;26,4;22,2;39,5;40;27,9;30,8
2513,60;36,6;38,1;26,3;22,2;39,6;40,1;27,9;30,8
2514,60;36,6;38,1;26,4;22,2;39,5;40,1;27,9;30,8
2515,60;36,5;38,1;26,4;22,2;39,6;40,1;27,9;30,8
2516,60;36,5;38,1;26,4;22,2;39,6;40;27,9;30,8
2517,60;36,5;38,1;26,4;22,2;39,5;40,1;27,9;30,8
2518,60;36,5;38,1;26,4;22,2;39,6;40,1;27,9;30,8
2519,60;36,5;38;26,4;22,2;39,5;40;27,9;30,8
2520,60;36,6;38,1;26,4;22,3;39,5;40;27,9;30,8
2521,60;36,6;38,1;26,4;22,2;39,5;40,1;27,9;30,8
2522,60;36,5;38,1;26,4;22,2;39,5;40,1;27,9;30,8
2523,60;36,6;38,1;26,4;22,2;39,5;40;27,9;30,8
2524,60;36,6;38,1;26,4;22,2;39,5;40;27,9;30,8
2525,60;36,5;38;26,4;22,2;39,5;40;27,9;30,8
2526,60;36,5;38;26,4;22,2;39,5;40,1;27,9;30,8
2527,60;36,5;38,1;26,4;22,2;39,6;40;27,9;30,8
2528,60;36,5;38,1;26,4;22,2;39,5;40;27,8;30,8
2529,60;36,5;38;26,4;22,2;39,5;40,1;27,9;30,8
2530,60;36,5;38;26,4;22,2;39,5;40;27,9;30,8
2531,60;36,4;38;26,3;22,2;39,5;40;27,9;30,8
2532,60;36,5;38;26,4;22,2;39,5;40,1;27,9;30,8
2533,60;36,5;38;26,4;22,2;39,6;40;27,9;30,8
2534,60;36,6;38,1;26,4;22,3;39,5;40;27,9;30,8
2535,60;36,5;38,1;26,3;22,2;39,5;40;27,9;30,8
2536,60;36,5;38,1;26,3;22,2;39,5;40,1;27,9;30,8
2537,60;36,5;38;26,4;22,2;39,5;40;27,8;30,8
2538,60;36,5;38,1;26,4;22,2;39,5;40,1;27,9;30,8
2539,60;36,4;38;26,3;22,2;39,5;40;27,8;30,8
2540,60;36,4;38;26,4;22,2;39,5;40,1;27,8;30,8
2541,60;36,4;38;26,4;22,2;39,5;40;27,9;30,8
2542,60;36,5;38;26,4;22,2;39,5;40;27,9;30,8
2543,60;36,5;38,1;26,4;22,2;39,5;40;27,8;30,8
2544,60;36,5;38;26,4;22,2;39,4;40;27,8;30,8
2545,60;36,5;38;26,4;22,3;39,4;40;27,9;30,8
2546,63;36,5;38;26,4;22,2;39,5;40;27,8;30,8
2547,63;36,5;38;26,4;22,2;39,4;40;27,9;30,8
2548,63;36,5;38;26,4;22,2;39,4;40;27,8;30,8
2549,63;36,5;38;26,5;22,3;39,4;40;27,9;30,8
2550,63;36,5;38;26,5;22,2;39,5;40,1;27,9;30,8
2551,63;36,4;38;26,4;22,2;39,4;40;27,9;30,8
2552,63;36,5;38;26,3;22,2;39,4;40;27,9;30,8
2553,63;36,4;38;26,3;22,2;39,5;40;27,9;30,8
2554,63;36,4;38;26,4;22,2;39,4;40,1;27,9;30,8
2555,63;36,4;38;26,3;22,2;39,4;40;27,9;30,8
2556,63;36,4;38;26,4;22,2;39,5;40;27,9;30,8
2557,63;36,4;38;26,3;22,2;39,4;40,1;27,9;30,8
2558,63;36,4;38;26,4;22,2;39,4;40;27,8;30,8
2559,63;36,4;37,9;26,4;22,1;39,5;40,1;27,9;30,8
2560,63;36,4;38;26,4;22,1;39,4;40;27,8;30,8
2561,63;36,4;37,9;26,3;22,2;39,5;40;27,9;30,7
2562,63;36,4;37,9;26,4;22,2;39,4;40;27,9;30,8
2563,63;36,4;38;26,3;22,2;39,4;40;27,8;30,8
2564,63;36,4;37,9;26,3;22,2;39,5;40;27,9;30,8
2565,63;36,4;38;26,3;22,2;39,4;40;27,9;30,8
2566,63;36,4;37,9;26,3;22,2;39,4;40;27,9;30,8
2567,63;36,4;37,9;26,3;22,2;39,4;40;27,9;30,8
2568,63;36,4;37,9;26,3;22,2;39,4;40;27,9;30,7
2569,63;36,4;37,9;26,4;22,2;39,4;40;27,9;30,8
2570,63;36,4;37,9;26,3;22,2;39,4;40;27,9;30,8
2571,63;36,4;37,9;26,4;22,2;39,4;40;27,9;30,8
2572,63;36,4;38;26,4;22,2;39,4;40;27,9;30,8
2573,63;36,4;37,9;26,4;22,2;39,4;39,9;27,8;30,8
2574,63;36,4;37,9;26,4;22,2;39,3;40;27,9;30,8
2575,63;36,4;38;26,5;22,3;39,4;40;27,9;30,8
2576,63;36,4;37,9;26,4;22,2;39,4;40;27,9;30,8
2577,63;36,3;37,9;26,4;22,2;39,4;39,9;27,9;30,7
2578,63;36,4;38;26,4;22,2;39,4;40;27,9;30,8
2579,63;36,3;37,9;26,4;22,2;39,4;40;27,9;30,8
2580,63;36,3;37,9;26,3;22,2;39,4;40;27,9;30,8
2581,63;36,3;38;26,4;22,2;39,4;39,9;28;30,8
2582,63;36,3;37,9;26,3;22,2;39,3;40;28;30,7
2583,63;36,3;37,9;26,3;22,2;39,4;40;27,9;30,8
2587,43;36,6;37,9;26,5;22,4;39,4;39,9;27,9;30,7
2588,43;36,6;38;26,4;22,5;39,3;39,9;27,9;30,7
2589,43;36,5;37,9;26,2;22,5;39,3;39,9;27,9;30,7
2590,43;36,5;37,9;26,2;22,5;39,4;40;28;30,7
2591,43;36,6;37,9;26,2;22,6;39,4;40;27,9;30,8
2592,43;36,6;37,9;26,2;22,5;39,3;40;28;30,7
2593,43;36,5;37,9;26,2;22,5;39,4;39,9;27,9;30,7
2594,43;36,6;37,9;26,2;22,5;39,3;39,9;27,9;30,7
2595,43;36,6;37,9;26,2;22,5;39,3;39,9;27,9;30,7
2596,43;36,6;37,9;26,2;22,5;39,3;39,9;28;30,7
2597,43;36,5;37,9;26,2;22,6;39,3;39,9;28;30,7
2598,43;36,6;37,9;26,2;22,5;39,2;39,9;28;30,7
2599,43;36,5;37,8;26,2;22,6;39,3;39,9;28;30,7
2600,43;36,5;37,9;26,4;22,4;39,4;39,9;28;30,8
2601,43;36,5;37,9;26,4;22,4;39,3;39,9;27,9;30,7
2602,43;36,5;37,9;26,4;22,4;39,3;40;27,9;30,8
2603,43;36,5;37,9;26,4;22,4;39,3;39,9;27,9;30,7
2604,43;36,5;37,9;26,4;22,5;39,4;39,9;27,9;30,7
2605,43;36,5;37,9;26,4;22,5;39,3;40;27,9;30,7
2606,43;36,5;37,8;26,5;22,4;39,3;40;27,9;30,7
2607,43;36,5;37,8;26,4;22,3;39,3;40;27,9;30,7
2608,43;36,5;37,9;26,5;22,3;39,3;39,9;27,9;30,7
2609,43;36,5;37,9;26,5;22,3;39,3;40;27,9;30,8
2610,43;36,6;37,8;26,4;22,3;39,3;40;27,9;30,7
2611,43;36,5;37,8;26,5;22,3;39,3;39,9;27,9;30,8
2612,43;36,5;37,9;26,5;22,3;39,2;39,9;27,9;30,7
2613,43;36,5;37,8;26,4;22,4;39,3;39,9;27,9;30,7
2614,43;36,5;37,8;26,4;22,3;39,3;39,9;28;30,7
2615,43;36,5;37,8;26,4;22,4;39,3;39,9;27,9;30,7
2616,43;36,5;37,8;26,4;22,4;39,3;39,9;27,9;30,8
2617,43;36,5;37,8;26,4;22,3;39,3;39,9;27,9;30,7
2618,43;36,5;37,8;26,4;22,3;39,3;39,9;27,9;30,7
2619,43;36,5;37,8;26,4;22,4;39,4;39,9;27,9;30,7
2620,43;36,5;37,9;26,4;22,4;39,3;40;27,9;30,7
2621,43;36,5;37,8;26,4;22,4;39,3;39,9;27,9;30,7
2622,43;36,5;37,8;26,4;22,4;39,3;39,9;27,9;30,7
2623,43;36,5;37,8;26,4;22,4;39,3;39,9;27,9;30,7
2624,43;36,4;37,8;26,4;22,3;39,3;39,9;27,9;30,7
2625,43;36,4;37,8;26,4;22,4;39,3;39,9;27,9;30,7
2626,43;36,4;37,8;26,4;22,4;39,3;40;27,9;30,7
