tf;sp1;sp2;sp3;sp4;tc;cp1;cp2;cp3;cp4
;;;;;5860;27,9;29;29,4;27,6
;;;;;5861;27,8;29;29,4;27,7
;;;;;5862;27,8;29;29,4;27,7
;;;;;5863;27,8;29,1;29,4;27,6
;;;;;5864;27,9;29;29,4;27,6
;;;;;5865;27,9;29;29,4;27,6
;;;;;5866;28;29;29,3;27,6
;;;;;5867;27,9;29;29,4;27,6
;;;;;5868;27,9;29;29,4;27,7
;;;;;5869;27,9;29;29,4;27,7
;;;;;5870;27,9;29;29,3;27,6
;;;;;5871;27,9;29;29,4;27,6
;;;;;5872;27,9;29;29,4;27,6
;;;;;5873;27,9;29;29,4;27,7
;;;;;5874;27,9;29;29,4;27,6
;;;;;5875;27,8;29,1;29,4;27,6
;;;;;5876;27,9;29;29,4;27,6
;;;;;5877;27,9;29;29,4;27,6
;;;;;5878;27,9;28,9;29,3;27,6
;;;;;5879;27,9;29;29,4;27,6
;;;;;5880;27,9;29;29,4;27,7
;;;;;5881;27,9;29;29,4;27,6
;;;;;5882;27,9;28,9;29,3;27,6
;;;;;5883;27,8;29;29,3;27,6
;;;;;5884;27,9;29;29,3;27,6
;;;;;5885;27,9;28,9;29,4;27,6
;;;;;5886;27,9;29;29,3;27,6
;;;;;5887;27,9;29;29,3;27,6
;;;;;5888;27,9;29;29,3;27,6
;;;;;5889;27,9;29;29,3;27,6
;;;;;5890;27,9;29;29,3;27,6
;;;;;5891;27,8;29;29,3;27,6
;;;;;5892;27,9;28,9;29,3;27,6
;;;;;5893;27,9;28,9;29,4;27,6
;;;;;5894;27,8;29;29,3;27,6
;;;;;5895;27,8;29;29,3;27,6
;;;;;5896;27,9;29;29,3;27,6
;;;;;5897;27,8;29;29,3;27,6
;;;;;5898;27,8;29;29,3;27,6
;;;;;5899;27,9;29;29,3;27,6
;;;;;5900;27,8;29;29,3;27,6
;;;;;5901;27,9;29;29,3;27,6
;;;;;5902;27,8;29;29,3;27,6
;;;;;5903;27,8;29;29,3;27,6
;;;;;5904;27,8;29;29,3;27,6
;;;;;5905;27,9;29;29,3;27,6
;;;;;5906;27,9;29;29,3;27,6
;;;;;5907;27,8;28,9;29,3;27,6
;;;;;5908;27,8;29;29,3;27,6
;;;;;5909;27,8;29;29,3;27,6
;;;;;5910;27,8;29;29,3;27,6
;;;;;5911;27,8;28,9;29,3;27,6
;;;;;5912;27,8;29;29,3;27,6
;;;;;5913;27,8;29;29,3;27,6
;;;;;5914;27,8;29;29,3;27,6
;;;;;5915;27,8;29;29,3;27,6
;;;;;5916;27,8;29;29,3;27,6
;;;;;5917;27,8;28,9;29,3;27,6
;;;;;5918;27,8;29;29,3;27,6
;;;;;5919;27,8;29;29,3;27,6
;;;;;5920;27,8;28,9;29,3;27,6
;;;;;5921;27,8;29;29,3;27,6
;;;;;5922;27,8;28,9;29,3;27,6
;;;;;5923;27,8;28,9;29,3;27,6
;;;;;5924;27,9;29;29,3;27,6
;;;;;5925;27,8;28,9;29,3;27,6
;;;;;5926;27,9;28,9;29,3;27,6
;;;;;5927;27,8;28,9;29,3;27,6
;;;;;5928;27,8;28,9;29,3;27,6
;;;;;5929;27,8;28,9;29,3;27,6
;;;;;5930;27,7;28,9;29,3;27,6
;;;;;5931;27,8;28,9;29,3;27,6
;;;;;5932;27,8;29;29,3;27,6
;;;;;5933;27,8;28,9;29,3;27,6
;;;;;5934;27,8;28,9;29,3;27,6
;;;;;5935;27,8;28,9;29,3;27,6
;;;;;5936;27,8;28,9;29,3;27,6
;;;;;5937;27,8;28,9;29,3;27,6
;;;;;5938;27,8;28,9;29,3;27,6
;;;;;5939;27,8;28,9;29,3;27,6
;;;;;5940;27,8;28,9;29,3;27,6
;;;;;5941;27,8;28,8;29,3;27,6
;;;;;5942;27,8;28,9;29,3;27,6
;;;;;5943;27,8;28,9;29,3;27,6
;;;;;5944;27,8;28,9;29,3;27,6
;;;;;5945;27,7;28,9;29,2;27,6
;;;;;5946;27,8;28,9;29,3;27,6
;;;;;5947;27,8;28,9;29,3;27,6
;;;;;5948;27,8;28,9;29,3;27,6
;;;;;5949;27,8;28,9;29,3;27,6
;;;;;5950;27,8;28,9;29,3;27,6
;;;;;5951;27,8;28,9;29,3;27,6
;;;;;5952;27,8;28,9;29,3;27,6
;;;;;5953;27,8;28,9;29,3;27,6
;;;;;5954;27,8;28,9;29,3;27,6
;;;;;5955;27,8;28,8;29,3;27,6
;;;;;5956;27,8;28,9;29,3;27,6
;;;;;5957;27,8;28,9;29,3;27,5
;;;;;5958;27,8;28,9;29,3;27,6
;;;;;5959;27,8;28,9;29,3;27,5
;;;;;5960;27,8;28,9;29,3;27,6
;;;;;5961;27,8;28,9;29,3;27,6
;;;;;5962;27,8;28,8;29,3;27,6
;;;;;5963;27,8;28,9;29,3;27,5
;;;;;5964;27,8;28,9;29,3;27,6
;;;;;5965;27,8;28,8;29,3;27,6
;;;;;5966;27,8;28,9;29,2;27,6
;;;;;5967;27,8;28,9;29,3;27,6
;;;;;5968;27,7;28,9;29,2;27,5
;;;;;5969;27,8;28,9;29,2;27,5
;;;;;5970;27,7;28,9;29,2;27,6
;;;;;5971;27,8;28,9;29,3;27,6
;;;;;5972;27,8;28,9;29,3;27,6
;;;;;5973;27,8;28,9;29,2;27,5
;;;;;5974;27,8;28,9;29,2;27,6
;;;;;5975;27,8;28,9;29,2;27,5
;;;;;5976;27,8;28,9;29,3;27,5
;;;;;5977;27,8;28,9;29,2;27,6
;;;;;5978;27,8;28,9;29,2;27,5
;;;;;5979;27,8;28,9;29,2;27,5
;;;;;5980;27,8;28,9;29,2;27,6
;;;;;5981;27,7;28,9;29,2;27,6
;;;;;5982;27,7;28,9;29,2;27,6
;;;;;5983;27,7;28,9;29,2;27,6
;;;;;5984;27,8;28,9;29,2;27,5
;;;;;5985;27,7;28,9;29,2;27,5
;;;;;5986;27,7;28,9;29,2;27,5
;;;;;5987;27,7;28,9;29,2;27,6
;;;;;5988;27,8;28,9;29,2;27,5
;;;;;5989;27,7;28,9;29,2;27,5
;;;;;5990;27,7;28,8;29,2;27,5
;;;;;5991;27,8;28,9;29,2;27,5
;;;;;5992;27,7;28,9;29,2;27,5
;;;;;5993;27,7;28,9;29,2;27,6
;;;;;5994;27,7;28,9;29,2;27,5
;;;;;5995;27,7;28,9;29,2;27,6
;;;;;5996;27,7;28,9;29,2;27,5
;;;;;5997;27,7;28,9;29,2;27,5
;;;;;5998;27,7;28,9;29,2;27,6
;;;;;5999;27,7;28,9;29,2;27,5
;;;;;6000;27,7;28,9;29,2;27,5
;;;;;6001;27,7;28,9;29,2;27,5
;;;;;6002;27,7;28,9;29,2;27,5
;;;;;6003;27,7;28,8;29,2;27,5
;;;;;6004;27,7;28,9;29,2;27,5
;;;;;6005;27,7;28,8;29,2;27,5
;;;;;6006;27,7;28,8;29,2;27,5
;;;;;6007;27,7;28,8;29,2;27,5
;;;;;6008;27,7;28,8;29,2;27,5
;;;;;6009;27,7;28,8;29,2;27,5
;;;;;6010;27,7;28,8;29,2;27,5
;;;;;6011;27,7;28,8;29,3;27,5
;;;;;6012;27,7;28,8;29,3;27,5
;;;;;6013;27,7;28,8;29,2;27,5
;;;;;6014;27,7;28,8;29,2;27,5
;;;;;6015;27,7;28,8;29,2;27,5
;;;;;6016;27,7;28,8;29,3;27,5
;;;;;6017;27,7;28,8;29,2;27,5
;;;;;6018;27,7;28,8;29,2;27,5
;;;;;6019;27,6;28,8;29,2;27,5
;;;;;6020;27,7;28,8;29,2;27,5
;;;;;6021;27,7;28,8;29,2;27,5
;;;;;6022;27,7;28,7;29,2;27,4
;;;;;6023;27,7;28,9;29,2;27,5
;;;;;6024;27,7;28,8;29,2;27,5
;;;;;6025;27,7;28,8;29,2;27,5
;;;;;6026;27,8;28,8;29,2;27,5
;;;;;6027;27,7;28,8;29,2;27,5
;;;;;6028;27,6;28,8;29,2;27,5
;;;;;6029;27,7;28,8;29,2;27,5
;;;;;6030;27,7;28,8;29,2;27,5
;;;;;6031;27,7;28,8;29,2;27,5
;;;;;6032;27,7;28,8;29,2;27,5
;;;;;6033;27,7;28,8;29,2;27,5
;;;;;6034;27,7;28,8;29,2;27,4
;;;;;6035;27,7;28,8;29,2;27,4
;;;;;6036;27,7;28,8;29,2;27,5
;;;;;6037;27,7;28,8;29,2;27,5
;;;;;6038;27,7;28,8;29,2;27,4
;;;;;6039;27,7;28,8;29,2;27,5
;;;;;6040;27,6;28,9;29,2;27,5
;;;;;6041;27,7;28,8;29,2;27,5
;;;;;6042;27,7;28,8;29,2;27,4
;;;;;6043;27,7;28,8;29,2;27,4
;;;;;6044;27,7;28,9;29,2;27,4
;;;;;6045;27,7;28,8;29,2;27,4
;;;;;6046;27,7;28,8;29,2;27,5
;;;;;6047;27,8;28,8;29,2;27,4
;;;;;6048;27,7;28,8;29,2;27,5
;;;;;6049;27,7;28,8;29,2;27,4
;;;;;6050;27,7;28,8;29,2;27,4
;;;;;6051;27,7;28,8;29,2;27,4
;;;;;6052;27,7;28,8;29,2;27,4
;;;;;6053;27,7;28,8;29,2;27,5
;;;;;6054;27,7;28,8;29,2;27,4
;;;;;6055;27,7;28,8;29,2;27,4
;;;;;6056;27,7;28,7;29,2;27,5
;;;;;6057;27,7;28,8;29,2;27,4
;;;;;6058;27,7;28,8;29,2;27,4
;;;;;6059;27,7;28,7;29,1;27,4
;;;;;6060;27,6;28,8;29,2;27,4
;;;;;6061;27,7;28,8;29,1;27,4
;;;;;6062;27,7;28,8;29,2;27,5
;;;;;6063;27,7;28,8;29,2;27,4
;;;;;6064;27,7;28,8;29,2;27,4
;;;;;6065;27,7;28,8;29,2;27,4
;;;;;6066;27,7;28,8;29,2;27,4
;;;;;6067;27,6;28,8;29,2;27,4
;;;;;6068;27,7;28,8;29,2;27,4
;;;;;6069;27,6;28,8;29,2;27,5
;;;;;6070;27,7;28,8;29,2;27,4
;;;;;6071;27,7;28,8;29,1;27,4
;;;;;6072;27,6;28,7;29,2;27,4
;;;;;6073;27,6;28,7;29,2;27,5
;;;;;6074;27,7;28,8;29,2;27,4
;;;;;6075;27,7;28,8;29,2;27,4
;;;;;6076;27,7;28,7;29,2;27,4
;;;;;6077;27,7;28,8;29,2;27,5
;;;;;6078;27,6;28,7;29,1;27,4
;;;;;6079;27,6;28,7;29,1;27,4
;;;;;6080;27,6;28,7;29,1;27,4
;;;;;6081;27,6;28,7;29,2;27,4
;;;;;6082;27,6;28,7;29,1;27,4
;;;;;6083;27,6;28,7;29,1;27,4
;;;;;6084;27,6;28,7;29,1;27,5
;;;;;6085;27,6;28,7;29,1;27,4
;;;;;6086;27,6;28,7;29,1;27,4
;;;;;6087;27,7;28,7;29,1;27,4
;;;;;6088;27,6;28,7;29,2;27,5
;;;;;6089;27,6;28,7;29,1;27,4
;;;;;6090;27,6;28,7;29,1;27,4
;;;;;6091;27,6;28,8;29,2;27,4
;;;;;6092;27,6;28,7;29,2;27,4
;;;;;6093;27,6;28,7;29,1;27,4
;;;;;6094;27,6;28,7;29,1;27,4
;;;;;6095;27,7;28,7;29,1;27,4
;;;;;6096;27,6;28,7;29,1;27,4
;;;;;6097;27,6;28,7;29,1;27,4
;;;;;6098;27,6;28,7;29,1;27,4
;;;;;6099;27,6;28,8;29,1;27,4
;;;;;6100;27,6;28,7;29,1;27,4
;;;;;6101;27,6;28,7;29,1;27,4
;;;;;6102;27,6;28,7;29,1;27,4
;;;;;6103;27,6;28,7;29,1;27,4
;;;;;6104;27,6;28,7;29,1;27,4
;;;;;6105;27,6;28,7;29,1;27,4
;;;;;6106;27,6;28,7;29,1;27,4
;;;;;6107;27,6;28,7;29,1;27,4
;;;;;6108;27,6;28,7;29,1;27,4
;;;;;6109;27,7;28,8;29,1;27,4
;;;;;6110;27,6;28,7;29,1;27,4
;;;;;6111;27,6;28,7;29,1;27,4
;;;;;6112;27,6;28,7;29,1;27,4
;;;;;6113;27,6;28,8;29,2;27,4
;;;;;6114;27,6;28,7;29,1;27,4
;;;;;6115;27,6;28,7;29,1;27,4
;;;;;6116;27,6;28,7;29,1;27,4
;;;;;6117;27,7;28,7;29,1;27,4
;;;;;6118;27,6;28,7;29,1;27,4
;;;;;6119;27,6;28,7;29,1;27,4
;;;;;6120;27,7;28,7;29,1;27,4
;;;;;6121;27,6;28,7;29,1;27,4
;;;;;6122;27,7;28,7;29,1;27,4
;;;;;6123;27,7;28,7;29;27,4
;;;;;6124;27,6;28,7;29,1;27,4
;;;;;6125;27,6;28,7;29,1;27,4
;;;;;6126;27,6;28,7;29,1;27,4
;;;;;6127;27,6;28,7;29,1;27,4
;;;;;6128;27,7;28,7;29,1;27,4
;;;;;6129;27,6;28,8;29,1;27,4
;;;;;6130;27,6;28,7;29,1;27,4
;;;;;6131;27,6;28,7;29,1;27,4
;;;;;6132;27,6;28,7;29,1;27,4
;;;;;6133;27,6;28,7;29,1;27,4
;;;;;6134;27,7;28,7;29,1;27,4
;;;;;6135;27,6;28,7;29;27,4
;;;;;6136;27,6;28,7;29,1;27,4
;;;;;6137;27,6;28,7;29,1;27,4
;;;;;6138;27,6;28,7;29;27,4
;;;;;6139;27,6;28,7;29,1;27,4
;;;;;6140;27,5;28,7;29,1;27,4
;;;;;6141;27,6;28,7;29,1;27,4
;;;;;6142;27,6;28,7;29,1;27,4
;;;;;6143;27,6;28,6;29,1;27,4
;;;;;6144;27,6;28,7;29,1;27,4
;;;;;6145;27,6;28,7;29;27,4
;;;;;6146;27,6;28,7;29;27,4
;;;;;6147;27,6;28,7;29;27,4
;;;;;6148;27,6;28,7;29;27,4
;;;;;6149;27,6;28,7;29;27,4
;;;;;6150;27,6;28,7;29,1;27,4
;;;;;6151;27,6;28,6;29,1;27,4
;;;;;6152;27,6;28,6;29,1;27,3
;;;;;6153;27,6;28,7;29,1;27,4
;;;;;6154;27,6;28,6;29;27,4
;;;;;6155;27,6;28,7;29;27,4
;;;;;6156;27,6;28,6;29;27,4
;;;;;6157;27,6;28,7;29,1;27,4
;;;;;6158;27,6;28,6;29;27,4
;;;;;6159;27,7;28,6;29;27,4
;;;;;6160;27,6;28,6;29;27,4
;;;;;6161;27,6;28,6;29;27,4
;;;;;6162;27,6;28,6;29;27,4
;;;;;6163;27,5;28,6;29;27,4
;;;;;6164;27,6;28,6;29;27,4
;;;;;6165;27,5;28,7;29;27,4
;;;;;6166;27,7;28,6;29;27,4
;;;;;6167;27,6;28,6;29,1;27,4
;;;;;6168;27,6;28,6;29;27,3
;;;;;6169;27,6;28,6;29;27,3
;;;;;6170;27,6;28,6;29;27,4
;;;;;6171;27,6;28,6;29;27,4
;;;;;6172;27,6;28,6;29;27,4
;;;;;6173;27,6;28,6;29;27,4
;;;;;6174;27,6;28,6;29;27,4
;;;;;6175;27,5;28,6;29;27,3
;;;;;6176;27,6;28,6;29;27,3
;;;;;6177;27,6;28,6;29;27,3
;;;;;6178;27,6;28,6;29;27,4
;;;;;6179;27,6;28,6;29;27,3
;;;;;6180;27,6;28,6;29;27,3
;;;;;6181;27,5;28,6;29;27,3
;;;;;6182;27,6;28,6;29;27,3
;;;;;6183;27,5;28,6;29;27,4
;;;;;6184;27,6;28,6;29;27,3
;;;;;6185;27,6;28,6;29;27,3
;;;;;6186;27,6;28,6;29;27,3
;;;;;6187;27,5;28,6;29;27,3
;;;;;6188;27,5;28,6;29;27,3
;;;;;6189;27,5;28,6;29;27,4
;;;;;6190;27,5;28,6;29;27,4
;;;;;6191;27,5;28,6;29;27,3
;;;;;6192;27,5;28,6;29;27,4
;;;;;6193;27,5;28,6;29;27,4
;;;;;6194;27,5;28,6;29;27,3
;;;;;6195;27,5;28,6;29;27,3
;;;;;6196;27,6;28,6;29;27,3
;;;;;6197;27,6;28,6;29;27,4
;;;;;6198;27,5;28,6;29;27,3
;;;;;6199;27,5;28,6;29;27,3
;;;;;6200;27,5;28,6;29;27,3
;;;;;6201;27,5;28,6;29;27,3
;;;;;6202;27,5;28,6;29;27,3
;;;;;6203;27,5;28,7;29;27,3
;;;;;6204;27,5;28,6;29;27,3
;;;;;6205;27,5;28,6;29;27,3
;;;;;6206;27,5;28,6;29;27,3
;;;;;6207;27,6;28,6;29;27,3
;;;;;6208;27,6;28,6;29;27,3
;;;;;6209;27,5;28,6;29;27,3
;;;;;6210;27,5;28,6;29;27,3
;;;;;6211;27,5;28,6;29;27,3
;;;;;6212;27,5;28,5;29;27,3
;;;;;6213;27,5;28,7;29;27,3
;;;;;6214;27,5;28,6;29;27,3
;;;;;6215;27,5;28,6;29;27,3
;;;;;6216;27,5;28,6;29;27,3
;;;;;6217;27,5;28,6;29;27,3
;;;;;6218;27,5;28,6;29;27,3
;;;;;6219;27,5;28,6;29;27,3
;;;;;6220;27,6;28,6;29;27,3
;;;;;6221;27,5;28,6;29;27,3
;;;;;6222;27,5;28,6;29;27,3
;;;;;6223;27,5;28,5;29;27,3
;;;;;6224;27,5;28,6;29;27,3
;;;;;6225;27,5;28,5;28,9;27,3
;;;;;6226;27,5;28,6;28,9;27,3
;;;;;6227;27,5;28,6;29;27,3
;;;;;6228;27,5;28,6;29;27,3
;;;;;6229;27,5;28,6;29;27,3
;;;;;6230;27,5;28,6;29;27,3
;;;;;6231;27,5;28,6;29;27,3
;;;;;6232;27,5;28,5;29;27,3
;;;;;6233;27,5;28,6;29;27,3
;;;;;6234;27,5;28,6;29;27,3
;;;;;6235;27,5;28,6;29;27,3
;;;;;6236;27,5;28,6;28,9;27,3
;;;;;6237;27,5;28,6;28,9;27,3
;;;;;6238;27,4;28,6;29;27,3
;;;;;6239;27,5;28,6;29;27,3
;;;;;6240;27,5;28,6;29;27,3
;;;;;6241;27,5;28,6;28,9;27,3
;;;;;6242;27,5;28,6;29;27,3
;;;;;6243;27,5;28,7;29;27,3
;;;;;6244;27,5;28,6;29;27,3
;;;;;6245;27,5;28,6;29;27,3
;;;;;6246;27,5;28,6;28,9;27,3
;;;;;6247;27,5;28,6;29;27,3
;;;;;6248;27,5;28,6;29;27,3
;;;;;6249;27,5;28,6;28,9;27,3
;;;;;6250;27,5;28,5;28,9;27,3
;;;;;6251;27,5;28,6;28,9;27,3
;;;;;6252;27,5;28,6;28,9;27,3
;;;;;6253;27,5;28,6;28,9;27,3
;;;;;6254;27,5;28,6;28,9;27,3
;;;;;6255;27,5;28,6;28,9;27,3
;;;;;6256;27,5;28,6;28,9;27,3
;;;;;6257;27,5;28,6;28,9;27,3
;;;;;6258;27,5;28,6;29;27,3
;;;;;6259;27,5;28,6;29;27,3
;;;;;6260;27,5;28,5;28,9;27,3
;;;;;6261;27,5;28,6;28,9;27,3
;;;;;6262;27,5;28,5;28,9;27,3
;;;;;6263;27,5;28,5;28,9;27,3
;;;;;6264;27,5;28,6;28,9;27,3
;;;;;6265;27,4;28,6;28,9;27,3
;;;;;6266;27,5;28,6;28,9;27,3
;;;;;6267;27,5;28,6;28,9;27,3
;;;;;6268;27,4;28,6;28,9;27,3
;;;;;6269;27,4;28,5;29;27,2
;;;;;6270;27,4;28,5;28,9;27,3
;;;;;6271;27,4;28,5;28,9;27,3
;;;;;6272;27,4;28,5;29;27,2
;;;;;6273;27,4;28,5;28,9;27,2
;;;;;6274;27,4;28,5;28,9;27,3
;;;;;6275;27,4;28,5;28,9;27,3
;;;;;6276;27,4;28,6;28,9;27,3
;;;;;6277;27,4;28,5;28,9;27,3
;;;;;6278;27,4;28,5;28,9;27,3
;;;;;6279;27,4;28,5;28,9;27,3
;;;;;6280;27,4;28,5;28,9;27,3
;;;;;6281;27,4;28,5;28,9;27,2
;;;;;6282;27,4;28,5;28,9;27,3
;;;;;6283;27,4;28,5;28,9;27,3
;;;;;6284;27,4;28,5;28,9;27,2
;;;;;6285;27,4;28,5;28,9;27,3
;;;;;6286;27,4;28,5;28,8;27,3
;;;;;6287;27,4;28,5;28,9;27,3
;;;;;6288;27,4;28,5;28,9;27,2
;;;;;6289;27,4;28,5;28,9;27,2
;;;;;6290;27,4;28,5;28,9;27,3
;;;;;6291;27,5;28,5;28,9;27,2
;;;;;6292;27,4;28,5;28,9;27,3
;;;;;6293;27,4;28,5;28,9;27,3
;;;;;6294;27,4;28,5;28,9;27,2
;;;;;6295;27,5;28,5;28,9;27,3
;;;;;6296;27,4;28,5;28,8;27,3
;;;;;6297;27,4;28,5;28,9;27,3
;;;;;6298;27,4;28,5;28,9;27,3
;;;;;6299;27,4;28,5;28,9;27,2
;;;;;6300;27,4;28,5;28,9;27,3
;;;;;6301;27,4;28,5;28,9;27,3
;;;;;6302;27,4;28,6;28,9;27,3
;;;;;6303;27,4;28,5;28,9;27,3
;;;;;6304;27,4;28,5;28,9;27,3
;;;;;6305;27,4;28,5;28,9;27,2
;;;;;6306;27,5;28,4;28,9;27,3
;;;;;6307;27,4;28,5;28,9;27,3
;;;;;6308;27,4;28,5;28,9;27,3
;;;;;6309;27,4;28,5;28,9;27,2
;;;;;6310;27,4;28,6;28,9;27,2
;;;;;6311;27,4;28,5;28,9;27,2
;;;;;6312;27,4;28,5;28,9;27,2
;;;;;6313;27,4;28,4;28,9;27,2
;;;;;6314;27,4;28,5;28,9;27,3
;;;;;6315;27,4;28,5;28,9;27,2
;;;;;6316;27,4;28,5;28,9;27,2
;;;;;6317;27,3;28,6;28,9;27,2
;;;;;6318;27,5;28,5;28,9;27,2
;;;;;6319;27,4;28,5;28,9;27,2
;;;;;6320;27,4;28,5;28,8;27,2
;;;;;6321;27,4;28,5;28,9;27,2
;;;;;6322;27,4;28,5;28,9;27,2
;;;;;6323;27,4;28,5;28,9;27,2
;;;;;6324;27,5;28,5;28,9;27,2
;;;;;6325;27,4;28,5;28,8;27,2
;;;;;6326;27,4;28,5;28,9;27,2
;;;;;6327;27,4;28,5;28,9;27,2
;;;;;6328;27,4;28,5;28,8;27,2
;;;;;6329;27,4;28,5;28,8;27,3
;;;;;6330;27,4;28,5;28,8;27,2
;;;;;6331;27,3;28,5;28,9;27,2
;;;;;6332;27,4;28,5;28,8;27,2
;;;;;6333;27,4;28,5;28,9;27,2
;;;;;6334;27,4;28,5;28,8;27,2
;;;;;6335;27,4;28,5;28,8;27,2
;;;;;6336;27,4;28,5;28,9;27,2
;;;;;6337;27,4;28,5;28,8;27,2
;;;;;6338;27,4;28,5;28,8;27,2
;;;;;6339;27,4;28,5;28,8;27,2
;;;;;6340;27,4;28,5;28,8;27,2
;;;;;6341;27,4;28,5;28,8;27,2
;;;;;6342;27,4;28,5;28,8;27,2
;;;;;6343;27,4;28,5;28,8;27,3
;;;;;6344;27,3;28,5;28,8;27,2
;;;;;6345;27,4;28,5;28,8;27,2
;;;;;6346;27,4;28,5;28,8;27,2
;;;;;6347;27,4;28,5;28,8;27,2
;;;;;6348;27,4;28,5;28,9;27,2
;;;;;6349;27,4;28,4;28,8;27,2
;;;;;6350;27,4;28,4;28,8;27,2
;;;;;6351;27,4;28,5;28,8;27,3
;;;;;6352;27,3;28,5;28,8;27,2
;;;;;6353;27,4;28,5;28,9;27,2
;;;;;6354;27,4;28,5;28,8;27,2
;;;;;6355;27,3;28,4;28,9;27,2
;;;;;6356;27,4;28,4;28,8;27,2
;;;;;6357;27,4;28,5;28,8;27,2
;;;;;6358;27,3;28,5;28,8;27,2
;;;;;6359;27,3;28,4;28,8;27,2
;;;;;6360;27,3;28,5;28,8;27,2
;;;;;6361;27,3;28,4;28,8;27,2
;;;;;6362;27,3;28,4;28,8;27,2
;;;;;6363;27,3;28,4;28,8;27,2
;;;;;6364;27,4;28,5;28,8;27,2
;;;;;6365;27,3;28,4;28,8;27,2
;;;;;6366;27,4;28,4;28,8;27,2
;;;;;6367;27,4;28,4;28,8;27,2
;;;;;6368;27,3;28,4;28,8;27,2
;;;;;6369;27,3;28,4;28,8;27,2
;;;;;6370;27,4;28,4;28,8;27,2
;;;;;6371;27,3;28,4;28,8;27,2
;;;;;6372;27,3;28,4;28,8;27,2
;;;;;6373;27,3;28,4;28,8;27,2
;;;;;6374;27,3;28,4;28,9;27,2
;;;;;6375;27,3;28,4;28,8;27,2
;;;;;6376;27,3;28,4;28,8;27,2
;;;;;6377;27,3;28,5;28,8;27,2
;;;;;6378;27,3;28,4;28,8;27,2
;;;;;6379;27,3;28,4;28,8;27,2
;;;;;6380;27,3;28,4;28,8;27,2
;;;;;6381;27,3;28,4;28,8;27,2
;;;;;6382;27,4;28,4;28,8;27,2
;;;;;6383;27,3;28,4;28,8;27,2
;;;;;6384;27,4;28,4;28,8;27,2
;;;;;6385;27,3;28,4;28,8;27,2
;;;;;6386;27,3;28,4;28,8;27,2
;;;;;6387;27,4;28,4;28,8;27,1
;;;;;6388;27,3;28,4;28,8;27,1
;;;;;6389;27,3;28,4;28,8;27,2
;;;;;6390;27,3;28,4;28,8;27,2
;;;;;6391;27,3;28,4;28,8;27,2
;;;;;6392;27,3;28,4;28,8;27,2
;;;;;6393;27,3;28,4;28,7;27,2
;;;;;6394;27,4;28,4;28,8;27,2
;;;;;6395;27,3;28,4;28,8;27,2
;;;;;6396;27,3;28,4;28,8;27,2
;;;;;6397;27,3;28,4;28,8;27,2
;;;;;6398;27,3;28,4;28,8;27,2
;;;;;6399;27,3;28,4;28,7;27,2
;;;;;6400;27,3;28,5;28,8;27,2
;;;;;6401;27,3;28,5;28,7;27,2
;;;;;6402;27,3;28,5;28,7;27,2
;;;;;6403;27,3;28,5;28,7;27,2
;;;;;6404;27,3;28,5;28,7;27,2
;;;;;6405;27,3;28,4;28,8;27,2
;;;;;6406;27,3;28,4;28,8;27,2
;;;;;6407;27,3;28,5;28,7;27,1
;;;;;6408;27,3;28,5;28,7;27,2
;;;;;6409;27,3;28,5;28,7;27,2
;;;;;6410;27,3;28,5;28,7;27,1
;;;;;6411;27,3;28,5;28,7;27,1
;;;;;6412;27,3;28,5;28,7;27,1
;;;;;6413;27,3;28,4;28,7;27,1
;;;;;6414;27,3;28,4;28,7;27,2
;;;;;6415;27,3;28,4;28,7;27,1
;;;;;6416;27,3;28,4;28,7;27,2
;;;;;6417;27,3;28,4;28,8;27,1
;;;;;6418;27,3;28,5;28,7;27,2
;;;;;6419;27,3;28,4;28,7;27,2
;;;;;6420;27,4;28,3;28,8;27,1
;;;;;6421;27,3;28,4;28,7;27,2
;;;;;6422;27,4;28,4;28,7;27,1
;;;;;6423;27,3;28,4;28,7;27,1
;;;;;6424;27,3;28,4;28,7;27,2
;;;;;6425;27,3;28,4;28,7;27,1
;;;;;6426;27,3;28,4;28,7;27,1
;;;;;6427;27,3;28,4;28,7;27,2
;;;;;6428;27,3;28,4;28,7;27,1
;;;;;6429;27,3;28,4;28,7;27,1
;;;;;6430;27,3;28,4;28,7;27,1
;;;;;6431;27,3;28,4;28,7;27,1
;;;;;6432;27,3;28,4;28,7;27,1
;;;;;6433;27,3;28,4;28,7;27,1
;;;;;6434;27,2;28,4;28,7;27,1
;;;;;6435;27,3;28,4;28,7;27,2
;;;;;6436;27,3;28,4;28,7;27,2
;;;;;6437;27,3;28,4;28,7;27,2
;;;;;6438;27,3;28,4;28,7;27,1
;;;;;6439;27,3;28,4;28,7;27,2
;;;;;6440;27,3;28,4;28,7;27,1
;;;;;6441;27,2;28,4;28,7;27,2
;;;;;6442;27,3;28,4;28,7;27,1
;;;;;6443;27,3;28,4;28,7;27,1
;;;;;6444;27,3;28,4;28,7;27,1
;;;;;6445;27,3;28,4;28,7;27,1
;;;;;6446;27,3;28,4;28,7;27,2
;;;;;6447;27,2;28,4;28,7;27,1
;;;;;6448;27,3;28,4;28,7;27,1
;;;;;6449;27,3;28,3;28,7;27,1
;;;;;6450;27,3;28,4;28,7;27,1
;;;;;6451;27,3;28,4;28,7;27,1
;;;;;6452;27,3;28,3;28,7;27,1
;;;;;6453;27,2;28,3;28,7;27,1
