FLIR: tiempo;FLIR: area;FLIR: rango 1;FLIR: rango 2;FLIR: rango 3;FLIR: rango 4;FLIR: rango 5;FLIR: rango 6;FLIR: rango 7;FLIR: rango 8;FLIR: rango 9
179;55177;0,034760861;0,006778187;0,005944506;0,011218442;0,06640448;0,358718307;0,301629302;0,214545916;0
180;56202;0,034518345;0,006868083;0,005853884;0,010853706;0,066207608;0,351357603;0,333048646;0,191292125;0
181;57331;0,035931695;0,00685493;0,005599065;0,010482985;0,064694493;0,341926706;0,357136628;0,177373498;0
182;58214;0,034527777;0,007042979;0,005187756;0,010650359;0,06470952;0,333837221;0,39040437;0,153640018;0
183;59249;0,03540988;0,006700535;0,005350301;0,010092997;0,064524296;0,32586204;0,427500886;0,124559064;0
184;60215;0,033679316;0,00642697;0,005712862;0,00993108;0,065648094;0,319172964;0,452395582;0,107033131;0
185;61277;0,035331364;0,006805163;0,005254826;0,010215905;0,062600976;0,311438223;0,473799305;0,094554237;0
186;62152;0,033546789;0,00622667;0,005792251;0,00975029;0,063602137;0,306554898;0,49842322;0,076103746;0
187;63068;0,032599734;0,006326505;0,005501998;0,009767235;0,065231179;0,300548614;0,518900235;0,061124501;0
188;63992;0,033676085;0,006328916;0,005219402;0,009954369;0,064945618;0,29616202;0,530285036;0,053428554;0
189;64814;0,034359861;0,006078934;0,005724072;0,00962755;0,065556824;0,291742525;0,544882279;0,042027957;0
190;65462;0,032996242;0,006415936;0,005178577;0,010234945;0,066832666;0,288151905;0,55937796;0,030811769;0
191;66229;0,034290115;0,006266137;0,005405487;0,009935225;0,066964623;0,285645261;0,568436788;0,023056365;0
192;66774;0,033351304;0,005960404;0,005511127;0,010078773;0,068859137;0,282924492;0,580824872;0,012489891;0
193;67526;0,035245683;0,006042117;0,005479371;0,010144241;0,067959008;0,278840743;0,584930249;0,011358588;0
194;68061;0,034968631;0,006156242;0,005392222;0,01032897;0,068996929;0,276457883;0,592997458;0,004701665;0
195;68551;0,034441511;0,006316465;0,005236977;0,010663594;0,070050036;0,274540123;0,598021911;0,000729384;0
196;69006;0,033939078;0,005999478;0,005593716;0,010303452;0,072500942;0,272251688;0,598063936;0,001347709;0
197;69365;0,032292943;0,005982844;0,005463851;0,010884452;0,075628919;0,28166943;0,587068406;0,001009154;0
198;69866;0,032848596;0,006011508;0,005324478;0,011335986;0,077204935;0,284000802;0,582243151;0,001030544;0
199;70291;0,032578851;0,006231239;0,005135793;0,011281672;0,077933164;0,295144471;0,57149564;0,000199172;0
200;70707;0,032429604;0,006194578;0,005459148;0,011158725;0,079072793;0,306065877;0,559392988;0,000226286;0
201;71101;0,032545253;0,00618838;0,005288252;0,011406309;0,080153584;0,314960408;0,549429685;2,81E-05;0
202;71578;0,033655593;0,006216994;0,005392718;0,011428092;0,080848864;0,329877895;0,532579843;0;0
203;71896;0,033019918;0,006328586;0,00545232;0,011488817;0,083050517;0,337543118;0,523116724;0;0
204;72183;0,032168239;0,006400399;0,005333666;0,01209426;0,085380214;0,346993059;0,511630162;0;0
205;72538;0,032327883;0,006382861;0,005335135;0,012186716;0,086492597;0,355841076;0,501433731;0;0
206;72992;0,033661223;0,006343161;0,005397852;0,012083516;0,08640673;0,36250548;0,493602039;0;0
207;73205;0,032292876;0,006215422;0,005382146;0,012417185;0,088054095;0,357407281;0,498230995;0;0
208;73566;0,032854851;0,006483974;0,005287769;0,01260093;0,088247288;0,348951962;0,505573227;0;0
209;74041;0,035183209;0,00622628;0,005267352;0,012655151;0,086100944;0,35204819;0,502518875;0;0
210;74247;0,03390036;0,006316754;0,005441297;0,012916347;0,087384002;0,361105499;0,492935742;0;0
211;74563;0,034319971;0,006330217;0,00535118;0,013089602;0,087711063;0,364604428;0,488593538;0;0
212;74879;0,034722686;0,006223374;0,005488855;0,013341524;0,088195622;0,369502798;0,482525141;0;0
213;75131;0,034539671;0,006362221;0,005510375;0,013869109;0,088512066;0,379270874;0,471935686;0;0
214;75394;0,034392657;0,006711409;0,005239144;0,013993156;0,090073481;0,380096559;0,469493594;0;0
215;75481;0,032551238;0,006557942;0,005339092;0,014241995;0,093586465;0,381764947;0,465958321;0;0
216;75833;0,033797951;0,006487941;0,005538486;0,014189073;0,09520921;0,381904975;0,462872364;0;0
217;75988;0,032715692;0,006606306;0,005553508;0,01430489;0,097041638;0,393443702;0,450334263;0;0
218;76293;0,03359417;0,006619218;0,005662381;0,014457421;0,097243522;0,39343059;0,448992699;0;0
219;76517;0,033717997;0,006521427;0,005502045;0,015107754;0,09767764;0,399819648;0,441653489;0;0
220;76787;0,034094313;0,00677198;0,005404561;0,015106724;0,09663094;0,394142238;0,447849245;0;0
221;76870;0,032626512;0,006647587;0,005697932;0,015766879;0,099791856;0,400936646;0,438532587;0;0
222;77034;0,031946933;0,006867098;0,005724745;0,016031882;0,101046291;0,41669912;0,421683932;0;0
223;77479;0,034873966;0,006788936;0,005808025;0,015513881;0,099355955;0,420475226;0,417184011;0;0
224;77491;0,032700572;0,006762076;0,006000697;0,016569666;0,102618369;0,439328438;0,396020183;0;0
225;77829;0,03448586;0,006617071;0,006051729;0,016022305;0,102365442;0,43867967;0,395777923;0;0
